Millis,Front,Left,Right,EncL,EncR,dEncL,dEncR,dMillis,vL,vR,vL_smooth,vR_smooth
45883,439,3220,2243,15947,28655,42.0,30.0,59.0,711.8644067796611,508.4745762711865,827.1186440677966,511.864406779661
45942,441,3251,2247,15997,28676,50.0,21.0,59.0,847.4576271186442,355.93220338983053,762.7118644067797,501.6949152542373
46001,460,3247,2308,16047,28698,50.0,22.0,59.0,847.4576271186442,372.8813559322034,713.5028248587571,479.49152542372883
46060,485,3231,2354,16085,28734,38.0,36.0,59.0,644.0677966101696,610.1694915254237,595.2678745373076,488.14143775569846
46120,489,3225,2372,16116,28767,31.0,33.0,60.0,516.6666666666667,550.0,425.7763491135788,533.6216637443989
46178,494,3245,2414,16123,28799,7.0,32.0,58.0,120.6896551724138,551.7241379310344,256.28482368985,553.9606467952465
46238,544,3214,2440,16123,28834,0.0,35.0,60.0,0.0,583.3333333333334,127.47126436781608,533.6216637443989
46297,535,3182,2493,16123,28862,0.0,28.0,59.0,0.0,474.5762711864407,24.137931034482712,535.48607052406
46356,535,3158,2506,16123,28892,0.0,30.0,59.0,0.0,508.4745762711865,0.0,561.8079096045199
46415,563,3122,2515,16123,28925,0.0,33.0,59.0,0.0,559.3220338983051,13.55932203389826,607.8531073446328
46475,587,3111,2531,16123,28966,0.0,41.0,60.0,0.0,683.3333333333334,98.30508474576268,601.0734463276837
46534,608,3129,2532,16127,29014,4.0,48.0,59.0,67.79661016949153,813.5593220338983,122.03389830508472,604.4632768361582
46593,604,3148,2530,16152,29040,25.0,26.0,59.0,423.7288135593221,440.67796610169495,122.03389830508472,631.5819209039548
46652,612,3172,2525,16159,29071,7.0,31.0,59.0,118.64406779661017,525.4237288135594,122.03389830508472,674.9152542372882
46711,646,3216,2535,16159,29112,0.0,41.0,59.0,0.0,694.9152542372882,108.47457627118642,735.9322033898305
46771,658,1966,2542,16159,29166,0.0,54.0,60.0,0.0,900.0,23.72881355932199,857.9661016949154
46830,695,1193,2565,16159,29232,0.0,66.0,59.0,0.0,1118.6440677966102,0.0,969.8305084745764
46889,712,969,2536,16159,29294,0.0,62.0,59.0,0.0,1050.8474576271187,0.0,1047.5141242937855
46948,726,961,2534,16159,29358,0.0,64.0,59.0,0.0,1084.7457627118645,23.72881355932199,1053.954802259887
47008,759,939,2546,16159,29423,0.0,65.0,60.0,0.0,1083.3333333333335,172.88135593220335,952.2598870056497
47067,813,815,2509,16166,29478,7.0,55.0,59.0,118.64406779661017,932.2033898305085,359.32203389830505,914.9717514124295
47126,835,791,2491,16210,29514,44.0,36.0,59.0,745.7627118644068,610.1694915254237,519.322033898305,884.6892655367232
47185,867,949,2491,16265,29565,55.0,51.0,59.0,932.2033898305085,864.406779661017,715.9322033898304,840.9039548022599
47245,909,938,2490,16313,29621,48.0,56.0,60.0,800.0,933.3333333333334,875.5367231638418,827.7966101694916
47304,958,967,2488,16371,29672,58.0,51.0,59.0,983.0508474576271,864.406779661017,902.6553672316384,868.4745762711866
47364,1010,868,2510,16426,29724,55.0,52.0,60.0,916.6666666666667,866.6666666666667,852.8813559322034,818.9265536723165
47423,1100,838,2536,16478,29772,52.0,48.0,59.0,881.3559322033899,813.5593220338983,781.0169491525423,706.8361581920905
47483,1135,795,2525,16519,29809,41.0,37.0,60.0,683.3333333333334,616.6666666666667,631.8644067796611,578.0225988700565
47542,1165,787,2534,16545,29831,26.0,22.0,59.0,440.67796610169495,372.8813559322034,448.5310734463277,411.3559322033899
47601,1184,770,2522,16559,29844,14.0,13.0,59.0,237.28813559322035,220.33898305084747,272.25988700564966,255.42372881355936
47661,1195,760,2526,16559,29846,0.0,2.0,60.0,0.0,33.333333333333336,135.59322033898303,165.4237288135593
47720,1197,780,2534,16559,29848,0.0,2.0,59.0,0.0,33.898305084745765,47.45762711864403,158.64406779661016
47780,1185,769,2531,16559,29858,0.0,10.0,60.0,0.0,166.66666666666669,0.0,290.8474576271187
47839,1211,792,2514,16559,29878,0.0,20.0,59.0,0.0,338.98305084745766,6.666666666666622,510.84745762711873
47898,1261,818,2461,16559,29930,0.0,52.0,59.0,0.0,881.3559322033899,115.14124293785308,697.2881355932204
47958,1279,867,2447,16561,29998,2.0,68.0,60.0,33.333333333333336,1133.3333333333335,255.14124293785306,787.2881355932204
48017,1353,995,2327,16593,30055,32.0,57.0,59.0,542.3728813559322,966.1016949152543,356.83615819209035,841.5254237288136
48077,1449,967,2330,16635,30092,42.0,37.0,60.0,700.0,616.6666666666667,406.83615819209035,808.587570621469
48136,1527,976,2346,16665,30128,30.0,36.0,59.0,508.4745762711865,610.1694915254237,403.5593220338983,700.5649717514125
48196,1576,1003,2289,16680,30171,15.0,43.0,60.0,250.0,716.6666666666667,295.0847457627118,670.6779661016949
48255,1598,962,2176,16681,30206,1.0,35.0,59.0,16.949152542372882,593.2203389830509,115.08474576271183,797.3446327683616
48315,1549,443,2124,16681,30255,0.0,49.0,60.0,0.0,816.6666666666667,-57.79661016949158,1041.4124293785312
48375,1472,862,2057,16669,30330,-12.0,75.0,60.0,-200.0,1250.0,-137.79661016949157,1218.0790960451977
48434,1254,1434,1698,16648,30438,-21.0,108.0,59.0,-355.93220338983053,1830.5084745762713,-127.85310734463283,1389.4350282485877
48494,1031,1622,2051,16639,30534,-9.0,96.0,60.0,-150.0,1600.0,-117.68361581920908,1453.2203389830509
48554,837,1773,2487,16643,30621,4.0,87.0,60.0,66.66666666666667,1450.0,-57.683615819209095,1343.2203389830509
48613,713,2020,2575,16646,30688,3.0,67.0,59.0,50.847457627118644,1135.5932203389832,13.502824858757018,1170.3389830508474
48673,632,2101,2678,16652,30730,6.0,42.0,60.0,100.0,700.0,43.502824858757016,1030.3389830508474
48732,564,2270,2690,16652,30787,0.0,57.0,59.0,0.0,966.1016949152543,30.169491525423677,887.0056497175141
48792,320,2337,2744,16652,30841,0.0,54.0,60.0,0.0,900.0,30.169491525423677,842.9378531073446
48852,218,2456,2734,16652,30885,0.0,44.0,60.0,0.0,733.3333333333334,66.83615819209035,919.6045197740114
48911,271,2548,2740,16655,30939,3.0,54.0,59.0,50.847457627118644,915.2542372881356,178.70056497175136,997.5706214689266
48971,319,2616,2717,16672,31004,17.0,65.0,60.0,283.33333333333337,1083.3333333333335,328.70056497175136,1104.2372881355932
49030,367,2820,2713,16705,31084,33.0,80.0,59.0,559.3220338983051,1355.9322033898306,498.70056497175136,1264.2372881355934
49090,390,2864,2648,16750,31170,45.0,86.0,60.0,750.0,1433.3333333333335,655.1977401129943,1384.5197740112997
49150,392,2954,2599,16801,31262,51.0,92.0,60.0,850.0,1533.3333333333335,768.0225988700565,1469.5480225988701
49210,389,2979,2493,16851,31353,50.0,91.0,60.0,833.3333333333334,1516.6666666666667,822.8248587570621,1451.6949152542375
49269,417,3096,2442,16901,31442,50.0,89.0,59.0,847.4576271186442,1508.4745762711866,826.1581920903955,1388.361581920904
49329,461,3126,2398,16951,31518,50.0,76.0,60.0,833.3333333333334,1266.6666666666667,839.2090395480225,1308.813559322034
49389,516,3153,2323,16997,31585,46.0,67.0,60.0,766.6666666666667,1116.6666666666667,855.8757062146893,1235.4802259887006
49448,515,3246,2306,17051,31652,54.0,67.0,59.0,915.2542372881356,1135.5932203389832,862.1417565485363,1167.1186440677966
49508,531,3308,2234,17106,31721,55.0,69.0,60.0,916.6666666666667,1150.0,844.7708645297569,1125.052916368266
49574,464,3393,2216,17164,31798,58.0,77.0,66.0,878.7878787878788,1166.6666666666665,824.7708645297569,1095.052916368266
49645,343,3486,2122,17217,31873,53.0,75.0,71.0,746.4788732394367,1056.3380281690143,784.092898428062,1037.4257977241982
49705,293,3528,2096,17257,31931,40.0,58.0,60.0,666.6666666666667,966.6666666666667,763.4714295015082,966.7478316225033
49764,327,3570,2035,17299,31981,42.0,50.0,59.0,711.8644067796611,847.4576271186442,797.8833452693563,885.956871170526
49823,344,3635,2005,17347,32028,48.0,47.0,59.0,813.5593220338983,796.6101694915254,872.3163841807909,834.0112994350284
49882,294,3671,2006,17409,32073,62.0,45.0,59.0,1050.8474576271187,762.7118644067797,918.6440677966102,779.6610169491526
49941,343,3719,1983,17475,32120,66.0,47.0,59.0,1118.6440677966102,796.6101694915254,931.4436002337814,727.4108708357686
50000,499,3702,2009,17528,32161,53.0,41.0,59.0,898.3050847457628,694.9152542372882,902.065069160335,662.8256790427266
50058,564,3737,2028,17573,32195,45.0,34.0,58.0,775.8620689655172,586.2068965517241,816.033508669394,610.2833061613707
50115,595,3731,2038,17611,32222,38.0,27.0,57.0,666.6666666666666,473.6842105263158,730.2357295928306,547.5129964009967
50173,597,3744,2069,17647,32251,36.0,29.0,58.0,620.6896551724137,500.0,736.7816091954021,549.9092558983666
50231,609,3761,2028,17687,32279,40.0,28.0,58.0,689.655172413793,482.7586206896552,774.7126436781608,625.7713248638839
50289,611,3754,2056,17741,32320,54.0,41.0,58.0,931.0344827586207,706.8965517241379,820.6896551724136,768.9655172413793
50347,638,3796,2087,17797,32376,56.0,56.0,58.0,965.5172413793103,965.5172413793103,827.5862068965516,900.0
50405,641,3799,2103,17849,32445,52.0,69.0,58.0,896.5517241379309,1189.655172413793,758.6206896551723,993.1034482758621
50463,637,3817,2107,17887,32512,38.0,67.0,58.0,655.1724137931034,1155.1724137931035,625.0453720508165,1034.1802782819118
50521,633,3782,2122,17907,32567,20.0,55.0,58.0,344.8275862068965,948.2758620689655,521.5970961887476,982.4561403508771
50578,657,3779,2116,17922,32619,15.0,52.0,57.0,263.1578947368421,912.280701754386,394.0108892921959,865.2147610405324
50636,660,3751,2104,17948,32660,26.0,41.0,58.0,448.27586206896547,706.8965517241379,262.9764065335752,785.9044162129461
50694,627,3743,2147,17963,32695,15.0,35.0,58.0,258.6206896551724,603.448275862069,194.0108892921959,789.3526920750152
50752,636,3710,2194,17963,32739,0.0,44.0,58.0,0.0,758.6206896551723,144.82758620689646,782.7586206896551
50810,638,3696,2147,17963,32795,0.0,56.0,58.0,0.0,965.5172413793103,112.79953243717114,726.1250730566919
50868,660,3687,2118,17964,32846,1.0,51.0,58.0,17.241379310344826,879.3103448275862,161.07539450613666,719.228521332554
50927,663,3714,1352,17981,32871,17.0,25.0,59.0,288.135593220339,423.7288135593221,319.69608416130905,719.2285213325541
50985,655,3746,1085,18010,32904,29.0,33.0,58.0,500.0,568.9655172413793,502.4547048509642,729.5733489187609
51043,683,3688,1043,18056,32948,46.0,44.0,58.0,793.103448275862,758.6206896551723,637.989479836353,740.1519579193454
51101,711,3682,914,18109,33007,53.0,59.0,58.0,913.7931034482758,1017.2413793103448,707.9485680888369,762.3027469316189
51160,726,3720,894,18150,33062,41.0,55.0,59.0,694.9152542372882,932.2033898305085,670.0175336060781,679.5441262419638
51218,732,3716,917,18187,33093,37.0,31.0,58.0,637.9310344827586,534.4827586206897,514.8451198129749,527.8199883109293
51276,764,3703,937,18205,33102,18.0,9.0,58.0,310.34482758620686,155.17241379310343,335.4763296317942,324.37171244886036
51334,760,3694,943,18206,33102,1.0,0.0,58.0,17.241379310344826,0.0,213.73465809468138,141.3793103448276
51393,764,3669,940,18207,33102,1.0,0.0,59.0,16.949152542372882,0.0,86.14845119812965,34.48275862068965
51451,775,3686,940,18212,33103,5.0,1.0,58.0,86.20689655172413,17.241379310344826,24.079485680888276,58.620689655172406
51509,784,3697,945,18212,33103,0.0,0.0,58.0,0.0,0.0,20.63120981881931,167.09526592635885
51567,789,3702,936,18212,33119,0.0,16.0,58.0,0.0,275.8620689655172,17.241379310344733,291.2331969608416
51626,810,3696,969,18212,33151,0.0,32.0,59.0,0.0,542.3728813559322,0.0,415.37112799532434
51684,813,3694,987,18212,33187,0.0,36.0,58.0,0.0,620.6896551724137,0.0,594.6814728229106
51742,884,3607,1011,18212,33224,0.0,37.0,58.0,0.0,637.9310344827586,23.728813559321942,742.8988895382817
51800,903,3558,961,18212,33276,0.0,52.0,58.0,0.0,896.5517241379309,89.24605493863228,865.4587960257159
51859,954,3559,961,18219,33336,7.0,60.0,59.0,118.64406779661017,1016.949152542373,150.26300409117465,978.6090005844537
51917,1033,3488,994,18238,33403,19.0,67.0,58.0,327.5862068965517,1155.1724137931035,253.7112799532436,1044.1262419637637
51976,1100,3433,989,18256,33473,18.0,70.0,59.0,305.08474576271186,1186.4406779661017,399.4739918176504,1037.697253068381
52034,1165,3422,982,18286,33529,30.0,56.0,58.0,517.2413793103448,965.5172413793103,457.1011104617181,986.8497954412626
52093,1236,3373,985,18329,33580,43.0,51.0,59.0,728.8135593220339,864.406779661017,395.0321449444768,900.6428988895383
52152,1314,3405,995,18353,33625,24.0,45.0,59.0,406.77966101694915,762.7118644067797,334.0151957919344,805.7276446522503
52210,1352,3378,1016,18354,33667,1.0,42.0,58.0,17.241379310344826,724.1379310344827,230.5669199298655,785.0379894798364
52269,1460,3387,1017,18354,33709,0.0,42.0,59.0,0.0,711.8644067796611,91.58386908240786,829.1057860900058
52327,1523,3278,1012,18354,33759,0.0,50.0,58.0,0.0,862.0689655172413,203.4482758620689,866.3939216832263
52386,1687,3265,1012,18356,33823,2.0,64.0,59.0,33.898305084745765,1084.7457627118645,420.68965517241367,890.531852717709
52445,1858,3250,1032,18413,33879,57.0,56.0,59.0,966.1016949152543,949.1525423728814,668.1472822910578,948.1589713617768
52503,1985,3182,1044,18477,33928,64.0,49.0,58.0,1103.4482758620688,844.8275862068965,909.5265926358854,992.9865575686733
52562,2276,3132,1038,18550,33987,73.0,59.0,59.0,1237.2881355932204,1000.0,1079.0181180596142,938.7492694330801
52620,2535,3027,1046,18620,34050,70.0,63.0,58.0,1206.896551724138,1086.2068965517242,1045.1198129748684,854.0035067212157
52679,2871,2971,1011,18672,34098,52.0,48.0,59.0,881.3559322033899,813.5593220338983,972.7060198714202,798.8310929281123
52738,3167,2873,1012,18719,34129,47.0,31.0,59.0,796.6101694915254,525.4237288135594,837.1127995324371,673.407364114553
52796,3471,2824,1047,18762,34162,43.0,33.0,58.0,741.3793103448276,568.9655172413793,656.750438340152,462.94564582115737
52855,3714,2772,1011,18795,34184,33.0,22.0,59.0,559.3220338983051,372.8813559322034,541.4962010520163,293.4541203974285
52914,3739,2613,1040,18813,34186,18.0,2.0,59.0,305.08474576271186,33.898305084745765,531.3267095265926,157.86090005844545
52973,3696,2524,1059,18831,34184,18.0,-2.0,59.0,305.08474576271186,-33.898305084745765,583.050847457627,13.0333138515489
53032,3714,2325,1034,18875,34175,44.0,-9.0,59.0,745.7627118644068,-152.54237288135593,654.2372881355932,-61.542957334891774
53090,3677,2813,1012,18933,34166,58.0,-9.0,58.0,1000.0,-155.17241379310343,701.6949152542372,-68.32261835184093
53149,3640,2925,1025,18987,34166,54.0,0.0,59.0,915.2542372881356,0.0,728.8135593220338,-61.542957334891774
53208,3616,3406,972,19019,34166,32.0,0.0,59.0,542.3728813559322,0.0,703.7989479836352,-37.93103448275852
53267,3611,3575,981,19045,34166,26.0,0.0,59.0,440.67796610169495,0.0,693.6294564582115,-13.676212741086989
53325,3545,3834,962,19081,34164,36.0,-2.0,58.0,620.6896551724137,-34.48275862068965,751.2565751022793,-13.676212741086989
53384,3391,3892,933,19137,34162,56.0,-2.0,59.0,949.1525423728814,-33.898305084745765,808.8836937463471,-13.676212741086989
53443,3080,3898,942,19208,34162,71.0,0.0,59.0,1203.3898305084747,0.0,856.3413208649912,-13.676212741086989
53502,2832,3901,871,19257,34162,49.0,0.0,59.0,830.5084745762713,0.0,794.2723553477498,-6.779661016949056
53561,2542,3901,842,19297,34162,40.0,0.0,59.0,677.9661016949153,0.0,621.3909994155465,0.0
53619,2366,3899,821,19315,34162,18.0,0.0,58.0,310.34482758620686,0.0,451.89947399181756,-13.559322033898209
53678,2283,3915,804,19320,34162,5.0,0.0,59.0,84.74576271186442,0.0,397.66218585622437,-23.72881355932194
53737,2105,3897,805,19341,34158,21.0,-4.0,59.0,355.93220338983053,-67.79661016949153,418.00116890707176,-23.72881355932194
53796,1879,3901,776,19374,34155,33.0,-3.0,59.0,559.3220338983051,-50.847457627118644,508.4745762711864,-23.72881355932194
53855,1576,3900,839,19420,34155,46.0,0.0,59.0,779.6610169491526,0.0,640.6779661016949,-23.72881355932194
53914,1333,3913,638,19465,34155,45.0,0.0,59.0,762.7118644067797,0.0,728.8135593220338,-3.3898305084744793
53973,860,3901,528,19509,34155,44.0,0.0,59.0,745.7627118644068,0.0,769.4915254237287,23.728813559322134
54032,425,3909,727,19556,34157,47.0,2.0,59.0,796.6101694915254,33.898305084745765,759.322033898305,61.01694915254247
54091,540,3909,1246,19601,34162,45.0,5.0,59.0,762.7118644067797,84.74576271186442,789.8305084745762,132.20338983050857
54150,724,3896,1305,19644,34173,43.0,11.0,59.0,728.8135593220339,186.4406779661017,864.4067796610168,244.06779661016964
54209,763,3893,1336,19698,34194,54.0,21.0,59.0,915.2542372881356,355.93220338983053,959.322033898305,400.0000000000001
54268,772,3889,1522,19764,34227,66.0,33.0,59.0,1118.6440677966102,559.3220338983051,1077.9661016949153,610.1694915254238
54327,710,3849,1517,19839,34275,75.0,48.0,59.0,1271.1864406779662,813.5593220338983,1204.6171829339567,838.3985973115139
54386,735,3824,1440,19919,34342,80.0,67.0,59.0,1355.9322033898306,1135.5932203389832,1302.9222676797194,977.3816481589714
54444,757,3763,1352,19998,34419,79.0,77.0,58.0,1362.0689655172414,1327.5862068965516,1360.5493863237873,1058.7375803623613
54503,805,3742,1179,20081,34481,83.0,62.0,59.0,1406.7796610169491,1050.8474576271187,1368.812098188194,1073.5257159555817
54562,836,3671,1256,20164,34538,83.0,57.0,59.0,1406.7796610169491,966.1016949152543,1353.3633624282606,1052.9644489369653
54642,909,3490,1112,20269,34609,105.0,71.0,80.0,1312.5,887.5,1336.1219831179158,983.998931695586
54703,960,3356,1091,20347,34672,78.0,63.0,61.0,1278.688524590164,1032.7868852459017,1292.0541865077462,926.3718130515183
54761,1014,3301,1105,20421,34729,74.0,57.0,58.0,1275.8620689655172,982.7586206896551,1264.9355424399498,845.0158808481285
54820,1057,3159,1060,20491,34774,70.0,45.0,59.0,1186.4406779661017,762.7118644067797,1253.2830000670685,755.6514740684673
54879,1104,3002,1062,20566,34807,75.0,33.0,59.0,1271.1864406779662,559.3220338983051,1269.959088252484,642.1975452951492
54938,1134,2881,1192,20640,34833,74.0,26.0,59.0,1254.2372881355932,440.67796610169495,1292.7527761542956,577.8492109877267
54996,1141,2609,1357,20719,34860,79.0,27.0,58.0,1362.0689655172414,465.51724137931035,1333.4307422559905,564.2898889538284
55055,1185,2453,1395,20801,34899,82.0,39.0,59.0,1389.8305084745764,661.0169491525425,1377.49853886616,574.4593804792521
55114,1220,2185,1453,20883,34940,82.0,41.0,59.0,1389.8305084745764,694.9152542372882,1409.4097019286967,603.5651665692578
55173,1211,2028,1540,20971,34976,88.0,36.0,59.0,1491.5254237288136,610.1694915254237,1421.7416715371128,571.4786674459382
55231,1211,1718,1629,21053,35010,82.0,34.0,58.0,1413.7931034482758,586.2068965517241,1435.300993571011,459.6142606662772
55290,1166,2023,1784,21137,35028,84.0,18.0,59.0,1423.7288135593221,305.08474576271186,1414.9620105201636,378.25832846288733
55349,1055,1980,1912,21223,35034,86.0,6.0,59.0,1457.6271186440679,101.69491525423729,1374.2840444184687,374.86849795441276
55408,956,2181,2071,21299,35051,76.0,17.0,59.0,1288.1355932203392,288.135593220339,1345.7627118644068,383.05084745762724
55467,881,2237,2244,21375,35086,76.0,35.0,59.0,1288.1355932203392,593.2203389830509,1305.844535359439,449.6201052016366
55526,884,2266,2279,21450,35123,75.0,37.0,59.0,1271.1864406779662,627.1186440677966,1275.3360607831678,530.9760374050264
55584,819,2422,2365,21521,35160,71.0,37.0,58.0,1224.1379310344828,637.9310344827586,1244.8275862068965,561.4845119812977
55643,731,2475,2386,21598,35190,77.0,30.0,59.0,1305.084745762712,508.4745762711865,1173.6411455289303,537.7556984219757
55702,635,2551,2467,21665,35216,67.0,26.0,59.0,1135.5932203389832,440.67796610169495,1109.2343658679133,527.5862068965519
55761,489,2569,2576,21720,35244,55.0,28.0,59.0,932.2033898305085,474.5762711864407,1071.186440677966,515.2542372881358
55820,536,2597,2591,21776,35278,56.0,34.0,59.0,949.1525423728814,576.271186440678,993.2203389830507,542.3728813559325
55879,537,2617,2647,21837,35312,61.0,34.0,59.0,1033.8983050847457,576.271186440678,955.9322033898304,579.6610169491527
55938,345,2582,2670,21891,35350,54.0,38.0,59.0,915.2542372881356,644.0677966101696,955.9322033898304,630.5084745762713
55997,290,2616,2696,21947,35387,56.0,37.0,59.0,949.1525423728814,627.1186440677966,966.1016949152541,657.627118644068
56056,83,2620,2703,22002,35430,55.0,43.0,59.0,932.2033898305085,728.8135593220339,959.322033898305,691.5254237288138
56115,220,2622,2714,22061,35472,59.0,42.0,59.0,1000.0,711.8644067796611,969.4915254237287,718.6440677966103
56174,318,2614,2757,22120,35516,59.0,44.0,59.0,1000.0,745.7627118644068,962.7118644067796,749.1525423728815
56233,347,2632,2778,22177,35562,57.0,46.0,59.0,966.1016949152543,779.6610169491526,955.9322033898304,755.9322033898306
56292,345,2615,2788,22231,35608,54.0,46.0,59.0,915.2542372881356,779.6610169491526,935.593220338983,800.0000000000002
56351,374,2647,2805,22284,35653,53.0,45.0,59.0,898.3050847457628,762.7118644067797,932.2033898305084,820.3389830508477
56410,346,2647,2815,22337,35708,53.0,55.0,59.0,898.3050847457628,932.2033898305085,925.4237288135591,823.7288135593222
56469,318,2648,2780,22395,35758,58.0,50.0,59.0,983.0508474576271,847.4576271186442,861.0169491525423,796.6101694915257
56528,390,2660,2782,22450,35805,55.0,47.0,59.0,932.2033898305085,796.6101694915254,694.689265536723,674.0677966101697
56587,368,2636,2806,22485,35843,35.0,38.0,59.0,593.2203389830509,644.0677966101696,515.0282485875706,487.62711864406793
56647,344,2650,2752,22489,35852,4.0,9.0,60.0,66.66666666666667,150.0,318.4180790960451,318.13559322033916
56706,345,2663,2788,22489,35852,0.0,0.0,59.0,0.0,0.0,131.97740112994342,158.81355932203405
56765,340,2662,2778,22489,35852,0.0,0.0,59.0,0.0,0.0,13.333333333333243,30.000000000000135
56824,365,2666,2761,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
56883,346,2651,2784,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
56943,368,2695,2770,22489,35852,0.0,0.0,60.0,0.0,0.0,0.0,0.0
57002,351,2666,2762,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57061,366,2659,2757,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57120,365,2657,2786,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57179,348,2675,2758,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57239,398,2674,2774,22489,35852,0.0,0.0,60.0,0.0,0.0,0.0,0.0
57298,366,2660,2805,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57357,366,2660,2764,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57416,371,2674,2794,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57476,366,2662,2761,22489,35852,0.0,0.0,60.0,0.0,0.0,0.0,0.0
57535,362,2664,2760,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57594,343,2679,2775,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57654,390,2660,2782,22489,35852,0.0,0.0,60.0,0.0,0.0,0.0,0.0
57713,365,2656,2785,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57772,366,2654,2760,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57832,344,2654,2766,22489,35852,0.0,0.0,60.0,0.0,0.0,0.0,0.0
57891,348,2649,2784,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
57951,389,2664,2763,22489,35852,0.0,0.0,60.0,0.0,0.0,0.0,0.0
58010,404,2675,2798,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
58069,401,2670,2759,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
58129,363,2663,2776,22489,35852,0.0,0.0,60.0,0.0,0.0,0.0,0.0
58188,338,2663,2754,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
58248,343,2663,2766,22489,35852,0.0,0.0,60.0,0.0,0.0,0.0,0.0
58307,366,2660,2758,22489,35852,0.0,0.0,59.0,0.0,0.0,0.0,0.0
58366,363,2666,2784,22489,35852,0.0,0.0,59.0,0.0,0.0,-6.779661016949244,-3.3898305084744402
58426,344,2659,2761,22489,35852,0.0,0.0,60.0,0.0,0.0,-6.779661016949244,-3.3898305084744402
58485,369,2658,2762,22487,35851,-2.0,-1.0,59.0,-33.898305084745765,-16.949152542372882,-6.779661016949244,-3.3898305084744402
58545,318,2683,2783,22487,35851,0.0,0.0,60.0,0.0,0.0,-6.779661016949244,-3.3898305084744402
58604,355,2664,2754,22487,35851,0.0,0.0,59.0,0.0,0.0,40.67796610169482,37.288135593220474
58664,353,2700,2774,22487,35851,0.0,0.0,60.0,0.0,0.0,120.79096045197733,100.67796610169505
58723,401,2668,2769,22501,35863,14.0,12.0,59.0,237.28813559322035,203.38983050847457,207.45762711864398,187.34463276836172
58783,386,2664,2763,22523,35881,22.0,18.0,60.0,366.6666666666667,300.0,329.4915254237287,356.8361581920905
58843,359,2688,2773,22549,35907,26.0,26.0,60.0,433.33333333333337,433.33333333333337,519.4915254237287,540.169491525424
58902,418,2701,2753,22585,35957,36.0,50.0,59.0,610.1694915254237,847.4576271186442,715.3672316384179,709.4915254237291
58962,342,2750,2691,22642,36012,57.0,55.0,60.0,950.0,916.6666666666667,920.0,886.7796610169495
59022,390,2773,2674,22715,36075,73.0,63.0,60.0,1216.6666666666667,1050.0,1066.6666666666665,1073.4463276836161
59081,391,2798,2722,22797,36145,82.0,70.0,59.0,1389.8305084745764,1186.4406779661017,1195.4802259887006,1192.090395480226
59141,425,2833,2698,22867,36227,70.0,82.0,60.0,1166.6666666666667,1366.6666666666667,1255.4802259887006,1288.7570621468926
59200,409,2889,2673,22941,36312,74.0,85.0,59.0,1254.2372881355932,1440.677966101695,1310.45197740113,1370.2824858757062
59260,425,2900,2582,23016,36396,75.0,84.0,60.0,1250.0,1400.0,1322.4858757062145,1419.6610169491528
59319,369,2929,2570,23104,36482,88.0,86.0,59.0,1491.5254237288136,1457.6271186440679,1340.0,1390.3954802259889
59379,417,2948,2504,23191,36568,87.0,86.0,60.0,1450.0,1433.3333333333335,1342.4858757062145,1358.9265536723167
59438,433,2994,2510,23265,36640,74.0,72.0,59.0,1254.2372881355932,1220.3389830508474,1379.1525423728813,1292.25988700565
59498,442,3028,2466,23341,36717,76.0,77.0,60.0,1266.6666666666667,1283.3333333333335,1320.8474576271187,1200.7344632768363
59558,423,3046,2455,23427,36781,86.0,64.0,60.0,1433.3333333333335,1066.6666666666667,1239.8026815077155,1096.1573488489755
59618,383,3093,2495,23499,36841,72.0,60.0,60.0,1200.0,1000.0,1217.1242379651042,1077.4416649148625
59685,415,3063,2480,23569,36902,70.0,61.0,67.0,1044.776119402985,910.4477611940298,1229.364675123574,1060.1192605432777
59756,436,3087,2509,23650,36982,81.0,80.0,71.0,1140.8450704225354,1126.7605633802818,1241.00309320267,1104.4130458540124
59817,418,3133,2512,23731,37055,81.0,73.0,61.0,1327.8688524590164,1196.72131147541,1276.8651621681872,1166.4820113712537
59876,417,3107,2490,23819,37131,88.0,76.0,59.0,1491.5254237288136,1288.1355932203392,1352.6557009994544,1265.7483913358376
59934,437,3111,2547,23899,37207,80.0,76.0,58.0,1379.310344827586,1310.3448275862067,1409.232449626812,1331.9217023885947
