ms,f,l,r,dF,dL,dR,err,corr,pwmL,pwmR,encL,encR,event
106730,894,1731,3881,-38,2,-3,-2150,-53,55,160,948,1202,CRASH_R
106766,882,1734,3881,-12,3,0,-2147,-53,55,160,967,1260,CRASH_R
106766,882,1734,3881,-12,3,0,-2147,-53,55,160,967,1260,RUN
106774,660,1797,3885,-222,63,4,-2088,-48,55,160,971,1274,CRASH_R
106782,655,1845,3885,-5,48,0,-2040,-48,55,160,976,1287,CRASH_R
106791,451,1849,3885,-204,4,0,-2036,-50,55,160,980,1300,CRASH_R
106799,436,1845,3885,-15,-4,0,-2040,-51,55,160,984,1314,CRASH_R
106807,391,1842,3887,-45,-3,2,-2045,-51,55,160,988,1327,CRASH_R
106815,391,1842,3885,0,0,-2,-2043,-51,55,160,992,1341,CRASH_R
106823,344,1847,3887,-47,5,2,-2040,-50,55,160,996,1354,CRASH_R
106833,344,1912,3887,0,65,0,-1975,-45,55,160,1002,1371,CRASH_R
106841,341,1912,3887,-3,0,0,-1975,-49,55,160,1006,1384,CRASH_R
106849,343,1910,3879,2,-2,-8,-1969,-49,55,160,1010,1398,CRASH_R
106857,343,1910,3878,0,0,-1,-1968,-49,55,160,1014,1411,CRASH_R
106893,346,1979,3874,3,69,-4,-1895,-43,55,160,1033,1468,CRASH_R
106893,346,1979,3874,3,69,-4,-1895,-43,55,160,1033,1468,RUN
106901,376,1987,3870,30,8,-4,-1883,-46,55,160,1038,1481,CRASH_R
106909,378,2055,3870,2,68,0,-1815,-41,55,160,1042,1494,CRASH_R
106917,387,2055,3873,9,0,3,-1818,-45,55,160,1046,1506,CRASH_R
106925,387,2055,3874,0,0,1,-1819,-45,55,160,1050,1519,CRASH_R
106936,377,2071,3878,-10,16,4,-1807,-44,55,160,1056,1536,CRASH_R
106944,377,2074,3878,0,3,0,-1804,-45,55,160,1061,1549,CRASH_R
106952,392,2108,3872,15,34,-6,-1764,-42,55,160,1066,1562,CRASH_R
106960,392,2108,3872,0,0,0,-1764,-44,55,160,1070,1575,CRASH_R
106968,398,2106,3865,6,-2,-7,-1759,-43,55,160,1074,1588,CRASH_R
106976,391,2106,3859,-7,0,-6,-1753,-43,55,160,1078,1600,CRASH_R
106984,396,2107,3848,5,1,-11,-1741,-43,55,160,1082,1613,CRASH_R
107020,391,2153,3839,-5,46,-9,-1686,-39,55,160,1101,1668,CRASH_R
107020,391,2153,3839,-5,46,-9,-1686,-39,55,160,1101,1668,RUN
107028,389,2157,3697,-2,4,-142,-1540,-34,55,160,1105,1680,CRASH_R
107039,389,2221,3690,0,64,-7,-1469,-33,55,160,1109,1694,CRASH_R
107047,390,2221,3690,1,0,0,-1469,-36,55,160,1112,1704,CRASH_R
107055,392,2221,3690,2,0,0,-1469,-36,55,160,1114,1714,CRASH_R
107063,393,2219,3578,1,-2,-112,-1359,-30,55,160,1117,1725,CRASH_R
107071,396,2221,3559,3,2,-19,-1338,-32,55,160,1120,1735,CRASH_R
107079,415,2243,3554,19,22,-5,-1311,-31,55,160,1124,1746,CRASH_R
107087,415,2243,3554,0,0,0,-1311,-32,55,160,1127,1756,CRASH_R
107095,417,2243,3551,2,0,-3,-1308,-32,55,160,1131,1767,CRASH_R
107103,431,2247,3425,14,4,-126,-1178,-25,55,160,1135,1778,CRASH_R
107112,431,2260,3406,0,13,-19,-1146,-27,55,160,1138,1789,CRASH_R
107150,442,2274,3405,11,14,-1,-1131,-27,55,160,1155,1842,CRASH_R
107150,442,2274,3405,11,14,-1,-1131,-27,55,160,1155,1842,RUN
107282,578,2416,2992,36,3,-8,-576,-14,150,170,1284,2044,RUN
107415,642,2555,2802,6,0,-2,-247,-6,164,170,1486,2268,RUN
107547,710,2692,2550,0,0,-36,142,4,170,166,1720,2514,RUN
107680,739,2863,1527,0,22,-2,1336,34,164,96,1966,2742,RUN
107704,763,2930,378,-1,64,-2,2552,60,170,70,2012,2772,CRASH_L
107812,720,2944,375,-8,-2,-3,2569,60,170,70,2201,2872,RUN
107945,735,2799,428,24,-2,0,2371,59,170,71,2422,2966,RUN
108077,863,2561,1234,0,-11,2,1327,32,162,98,2632,3073,RUN
108204,957,2332,1326,3,-7,-2,1006,25,155,105,2826,3197,RUN
108337,1089,2152,1328,8,-2,2,824,20,150,110,3027,3338,RUN
108469,1244,1960,1326,24,-9,-9,634,15,145,115,3226,3483,RUN
108601,1426,1726,1278,17,-2,-4,448,11,132,110,3413,3631,RUN
108734,1715,2079,1186,1,360,1,893,41,140,58,3569,3759,RUN
108866,1988,2044,1186,18,0,0,858,21,102,60,3697,3844,RUN
108999,2177,2315,1237,21,0,26,1078,25,96,55,3795,3902,RUN
109131,2321,2702,1260,24,0,4,1442,35,99,55,3880,3948,RUN
109164,2363,2935,1258,6,115,0,1677,48,102,55,3900,3958,CRASH_L
109204,2389,3030,1282,0,86,0,1748,48,102,55,3928,3972,CRASH_L
109258,2404,3057,1318,9,6,0,1739,43,103,55,3966,3991,RUN
109266,2432,3155,1313,28,98,-5,1842,51,103,55,3971,3994,CRASH_L
109291,2451,3256,1305,-4,95,-8,1951,54,103,55,3989,4002,CRASH_L
109331,2456,3397,1328,0,120,-2,2069,58,105,55,4020,4017,CRASH_L
109391,2480,3402,1363,2,4,8,2039,50,107,55,4067,4038,CRASH_L
109391,2480,3402,1363,2,4,8,2039,50,160,55,4067,4038,RUN
109399,2484,3522,1377,4,120,14,2145,59,160,55,4074,4041,CRASH_L
109407,2500,3566,1377,16,44,0,2189,57,160,55,4081,4043,CRASH_L
109415,2500,3651,1374,0,85,-3,2277,60,160,55,4088,4046,CRASH_L
109423,2482,3651,1374,-18,0,0,2277,56,160,55,4097,4050,CRASH_L
109437,2480,3651,1397,-2,0,23,2254,55,160,55,4112,4055,CRASH_L
109445,2478,3654,1399,-2,3,2,2255,56,160,55,4120,4058,CRASH_L
109454,2478,3796,1397,0,142,-2,2399,60,160,55,4129,4061,CRASH_L
109462,2478,3796,1399,0,0,2,2397,59,160,55,4138,4064,CRASH_L
109470,2462,3796,1402,-16,0,3,2394,59,160,55,4148,4068,CRASH_L
109478,2449,3797,1424,-13,1,22,2373,58,160,55,4158,4071,CRASH_L
109486,2436,3798,1424,-13,1,0,2374,59,160,55,4168,4074,CRASH_L
109522,2427,3801,1424,-9,3,0,2377,59,160,55,4214,4089,CRASH_L
109522,2427,3801,1424,-9,3,0,2377,59,160,55,4214,4089,RUN
109530,2352,3883,1469,-75,82,45,2414,60,160,55,4225,4093,CRASH_L
109540,2342,3899,1469,-10,16,0,2430,60,160,55,4239,4097,CRASH_L
109548,2324,3901,1473,-18,2,4,2428,60,160,55,4250,4100,CRASH_L
109556,2319,3901,1502,-5,0,29,2399,58,160,55,4262,4104,CRASH_L
109564,2252,3901,1502,-67,0,0,2399,59,160,55,4273,4108,CRASH_L
109573,2245,3901,1501,-7,0,-1,2400,60,160,55,4284,4111,CRASH_L
109581,2178,3901,1496,-67,0,-5,2405,60,160,55,4296,4114,CRASH_L
109589,2177,3901,1496,-1,0,0,2405,60,160,55,4308,4118,CRASH_L
109597,2133,3901,1549,-44,0,53,2352,55,160,55,4320,4122,CRASH_L
109605,2130,3901,1549,-3,0,0,2352,58,160,55,4332,4126,CRASH_L
109613,2089,3900,1546,-41,-1,-3,2354,58,160,55,4344,4129,CRASH_L
109651,2077,3900,1546,-12,0,0,2354,58,160,55,4402,4147,CRASH_L
109651,2077,3900,1546,-12,0,0,2354,58,160,55,4402,4147,RUN
109659,1878,3898,1608,-199,-2,62,2290,53,160,55,4414,4151,CRASH_L
109667,1875,3899,1608,-3,1,0,2291,57,160,55,4428,4154,CRASH_L
109675,1790,3899,1608,-85,0,0,2291,57,160,55,4440,4158,CRASH_L
109684,1783,3908,1661,-7,9,53,2247,53,160,55,4453,4162,CRASH_L
109692,1700,3908,1661,-83,0,0,2247,56,160,55,4466,4166,CRASH_L
109700,1688,3900,1655,-12,-8,-6,2245,56,160,55,4478,4170,CRASH_L
109708,1603,3900,1655,-85,0,0,2245,56,160,55,4491,4174,CRASH_L
109716,1596,3901,1662,-7,1,7,2239,55,160,55,4504,4178,CRASH_L
109726,1477,3910,1729,-119,9,67,2181,51,160,55,4520,4182,CRASH_L
109735,1475,3910,1729,-2,0,0,2181,54,160,55,4532,4186,CRASH_L
109743,1387,3910,1727,-88,0,-2,2183,54,160,55,4546,4190,CRASH_L
109778,1375,3902,1727,-12,-8,0,2175,54,160,55,4602,4208,CRASH_L
109778,1375,3902,1727,-12,-8,0,2175,54,160,55,4602,4208,RUN
109786,1149,3898,1760,-226,-4,33,2138,51,160,55,4616,4212,CRASH_L
109794,1139,3899,1771,-10,1,11,2128,52,160,55,4628,4216,CRASH_L
109803,1057,3899,1775,-82,0,4,2124,52,160,55,4642,4220,CRASH_L
109811,1050,3900,1807,-7,1,32,2093,50,160,55,4654,4224,CRASH_L
109819,982,3900,1820,-68,0,13,2080,51,160,55,4668,4228,CRASH_L
109829,981,3900,1820,-1,0,0,2080,52,160,55,4684,4233,CRASH_L
109837,861,3900,1820,-120,0,0,2080,52,160,55,4698,4237,CRASH_L
109845,861,3902,1869,0,2,49,2033,48,160,55,4710,4241,CRASH_L
109853,857,3902,1869,-4,0,0,2033,50,160,55,4723,4245,CRASH_L
109862,855,3900,1863,-2,-2,-6,2037,51,160,55,4736,4249,CRASH_L
109870,793,3900,1863,-62,0,0,2037,50,160,55,4749,4254,CRASH_L
109905,788,3899,1867,-5,-1,4,2032,50,160,55,4807,4270,CRASH_L
109905,788,3899,1867,-5,-1,4,2032,50,160,55,4807,4270,RUN
109913,391,3899,1926,-397,0,59,1973,46,160,55,4820,4274,CRASH_L
109921,390,3899,1937,-1,0,11,1962,48,160,55,4834,4278,CRASH_L
109932,388,3900,1983,-2,1,46,1917,45,160,55,4852,4284,CRASH_L
109940,388,3899,1985,0,-1,2,1914,47,160,55,4864,4288,CRASH_L
109948,416,3900,1983,28,1,-2,1917,48,160,55,4878,4292,CRASH_L
109956,416,3901,1980,0,1,-3,1921,48,160,55,4891,4296,CRASH_L
109964,394,3903,1980,-22,2,0,1923,48,160,55,4904,4300,CRASH_L
109972,394,3902,2059,0,-1,79,1843,41,160,55,4918,4304,CRASH_L
109981,410,3902,2059,16,0,0,1843,46,160,55,4931,4308,CRASH_L
109989,410,3900,2053,0,-2,-6,1847,46,160,55,4944,4312,CRASH_L
109997,367,3899,2053,-43,-1,0,1846,46,160,55,4957,4316,CRASH_L
110032,366,3897,2055,-1,-2,2,1842,45,160,55,5014,4333,CRASH_L
110064,366,3897,2055,-1,-2,2,1842,45,160,55,5066,4349,RUN
110072,366,3881,2116,0,-16,61,1765,40,160,55,5078,4353,CRASH_L
110081,364,3782,2216,-2,-99,100,1566,30,160,55,5091,4356,CRASH_L
110089,304,3778,2216,-60,-4,0,1562,38,160,55,5104,4360,CRASH_L
110097,299,3778,2319,-5,0,103,1459,30,160,55,5116,4364,CRASH_L
110105,299,3778,2319,0,0,0,1459,36,160,55,5128,4368,CRASH_L
110113,293,3781,2308,-6,3,-11,1473,37,160,55,5140,4372,CRASH_L
110121,277,3775,2308,-16,-6,0,1467,36,160,55,5153,4376,CRASH_L
110129,271,3599,2308,-6,-176,0,1291,26,160,55,5165,4379,CRASH_L
110165,277,3596,2356,6,-3,48,1240,28,160,55,5221,4396,CRASH_L
110167,277,3596,2356,6,-3,48,1240,28,160,55,5225,4398,RUN
110175,295,3402,2356,18,-194,0,1046,20,160,55,5237,4402,CRASH_L
110292,344,2999,2499,0,-1,37,500,10,170,150,5430,4519,RUN
110424,538,2567,2740,1,-1,15,-173,-4,166,170,5680,4740,RUN
110472,563,2359,2944,-1,0,116,-585,-20,159,170,5776,4836,CRASH_R
110513,610,2314,3045,0,-3,112,-731,-24,150,170,5848,4916,CRASH_R
110556,562,2313,3045,0,-1,0,-732,-18,150,170,5920,5001,RUN
110565,611,2244,3127,49,-69,82,-883,-28,150,170,5933,5016,CRASH_R
110597,660,2220,3232,2,-2,91,-1012,-30,147,170,5983,5078,CRASH_R
110637,635,2200,3355,-26,-1,113,-1155,-35,144,170,6048,5154,CRASH_R
110683,620,2204,3380,-12,4,6,-1176,-29,141,170,6117,5240,RUN
110691,490,2204,3448,-130,0,68,-1244,-34,141,170,6130,5255,CRASH_R
110700,370,2199,3448,-120,-5,0,-1249,-31,55,160,6142,5270,CRASH_R
110708,367,2190,3448,-3,-9,0,-1258,-31,55,160,6152,5285,CRASH_R
110716,367,2172,3452,0,-18,4,-1280,-32,55,160,6161,5300,CRASH_R
110724,366,2172,3510,-1,0,58,-1338,-36,55,160,6169,5315,CRASH_R
110732,366,2177,3510,0,5,0,-1333,-33,55,160,6176,5330,CRASH_R
110740,365,2177,3510,-1,0,0,-1333,-33,55,160,6185,5345,CRASH_R
110748,299,2157,3515,-66,-20,5,-1358,-34,55,160,6193,5360,CRASH_R
110756,299,2157,3515,0,0,0,-1358,-33,55,160,6201,5375,CRASH_R
110766,316,2155,3552,17,-2,37,-1397,-36,55,160,6210,5393,CRASH_R
110775,316,2153,3552,0,-2,0,-1399,-35,55,160,6218,5408,CRASH_R
110810,300,2155,3552,-16,2,0,-1397,-34,55,160,6245,5470,CRASH_R
110811,300,2155,3552,-16,2,0,-1397,-34,55,160,6246,5470,RUN
110819,293,2175,3577,-7,20,25,-1402,-35,55,160,6251,5484,CRASH_R
110827,293,2192,3577,0,17,0,-1385,-34,55,160,6257,5498,CRASH_R
110835,293,2237,3577,0,45,0,-1340,-31,55,160,6263,5512,CRASH_R
110843,317,2248,3577,24,11,0,-1329,-32,55,160,6268,5526,CRASH_R
110851,319,2247,3599,2,-1,22,-1352,-34,55,160,6274,5540,CRASH_R
110859,318,2247,3599,-1,0,0,-1352,-33,55,160,6279,5553,CRASH_R
110869,321,2247,3593,3,0,-6,-1346,-33,55,160,6286,5570,CRASH_R
110878,318,2287,3593,-3,40,0,-1306,-30,55,160,6291,5584,CRASH_R
110886,322,2299,3588,4,12,-5,-1289,-31,55,160,6296,5598,CRASH_R
110894,340,2291,3504,18,-8,-84,-1213,-28,55,160,6301,5611,CRASH_R
110902,343,2291,3491,3,0,-13,-1200,-29,55,160,6306,5625,CRASH_R
110937,343,2291,3490,0,0,-1,-1199,-29,55,160,6328,5684,CRASH_R
110937,343,2291,3490,0,0,-1,-1199,-29,55,160,6328,5684,RUN
110946,365,2366,3411,22,75,-79,-1045,-19,55,160,6333,5698,CRASH_R
110954,365,2369,3405,0,3,-6,-1036,-25,55,160,6338,5711,CRASH_R
110962,365,2398,3405,0,29,0,-1007,-23,55,160,6342,5725,CRASH_R
111064,391,2480,3225,0,1,-11,-745,-18,150,170,6456,5898,RUN
111197,489,2661,2985,0,46,-2,-324,-5,150,170,6658,6137,RUN
111329,585,2801,2772,0,12,-8,29,1,170,169,6889,6391,RUN
111418,635,2953,2648,0,50,5,305,10,170,150,7053,6560,CRASH_L
111462,632,2953,2570,0,0,-73,383,11,170,150,7134,6632,RUN
111502,659,3050,2560,17,44,5,490,14,170,150,7210,6700,CRASH_L
111594,637,3064,2538,-44,0,7,526,12,170,150,7385,6846,RUN
111727,611,3084,2532,-1,0,0,552,13,170,150,7634,7064,RUN
111735,608,3164,2532,-3,80,0,632,20,170,150,7649,7078,CRASH_L
111859,613,3066,2454,0,-20,-14,612,15,170,150,7887,7288,RUN
111986,710,3047,725,0,-6,2,2322,57,170,73,8129,7455,RUN
112119,882,2796,1445,19,-4,1,1351,33,163,97,8356,7585,RUN
112251,935,2517,1456,1,-7,0,1061,26,156,104,8581,7723,RUN
112384,1088,2222,1477,11,0,5,745,18,148,112,8805,7874,RUN
112516,1222,2015,1380,16,0,-7,635,16,146,114,9022,8036,RUN
112649,1549,1668,1322,50,0,-7,346,8,119,103,9220,8200,RUN
112781,1813,2180,1253,25,-46,-12,927,22,114,70,9386,8323,RUN
112914,1996,2260,1291,3,11,21,969,23,103,57,9517,8402,RUN
113046,2106,2641,1346,3,0,15,1295,31,106,55,9634,8459,RUN
113127,2130,3008,1390,0,120,4,1618,46,110,55,9708,8492,CRASH_L
113177,2110,3022,1405,-19,0,6,1617,40,114,55,9759,8513,RUN
113185,2095,3161,1448,-15,139,43,1713,48,114,55,9766,8517,CRASH_L
113209,2086,3307,1449,3,130,1,1858,53,119,55,9792,8526,CRASH_L
113258,2088,3458,1503,-1,145,8,1955,56,121,55,9846,8548,CRASH_L
113266,2086,3460,1503,-2,2,0,1957,48,160,55,9854,8552,CRASH_L
113274,2086,3458,1492,0,-2,-11,1966,49,160,55,9864,8556,CRASH_L
113310,2079,3460,1492,-7,2,0,1968,49,160,55,9909,8571,CRASH_L
113310,2079,3460,1492,-7,2,0,1968,49,160,55,9909,8571,RUN
113318,2020,3559,1536,-59,99,44,2023,53,160,55,9920,8575,CRASH_L
113326,1993,3570,1546,-27,11,10,2024,50,160,55,9930,8578,CRASH_L
113336,1984,3574,1548,-9,4,2,2026,50,160,55,9945,8583,CRASH_L
113344,1900,3678,1563,-84,104,15,2115,58,160,55,9956,8586,CRASH_L
113353,1897,3678,1565,-3,0,2,2113,52,160,55,9968,8590,CRASH_L
113361,1882,3676,1563,-15,-2,-2,2113,52,160,55,9980,8594,CRASH_L
113369,1882,3676,1563,0,0,0,2113,52,160,55,9991,8598,CRASH_L
113377,1830,3835,1563,-52,159,0,2272,60,160,55,10003,8602,CRASH_L
113385,1820,3835,1656,-10,0,93,2179,49,160,55,10014,8605,CRASH_L
113393,1784,3831,1657,-36,-4,1,2174,54,160,55,10026,8609,CRASH_L
113401,1779,3831,1657,-5,0,0,2174,54,160,55,10038,8613,CRASH_L
113437,1747,3842,1657,-32,11,0,2185,54,160,55,10094,8631,CRASH_L
113439,1747,3842,1657,-32,11,0,2185,54,160,55,10098,8632,RUN
113447,1594,3899,1699,-153,57,42,2200,55,160,55,10110,8636,CRASH_L
113455,1594,3899,1699,0,0,0,2200,55,160,55,10124,8640,CRASH_L
113463,1594,3899,1699,0,0,0,2200,55,160,55,10136,8644,CRASH_L
113472,1550,3900,1775,-44,1,76,2125,49,160,55,10149,8648,CRASH_L
113480,1549,3900,1775,-1,0,0,2125,53,160,55,10162,8652,CRASH_L
113488,1474,3900,1769,-75,0,-6,2131,53,160,55,10175,8656,CRASH_L
113496,1471,3898,1767,-3,-2,-2,2131,53,160,55,10188,8660,CRASH_L
113504,1407,3900,1767,-64,2,0,2133,53,160,55,10200,8665,CRASH_L
113512,1401,3900,1821,-6,0,54,2079,49,160,55,10213,8669,CRASH_L
113522,1352,3900,1825,-49,0,4,2075,51,160,55,10230,8675,CRASH_L
113531,1351,3900,1821,-1,0,-4,2079,52,160,55,10243,8679,CRASH_L
113566,1258,3900,1829,-93,0,8,2071,51,160,55,10300,8698,CRASH_L
113566,1258,3900,1829,-93,0,8,2071,51,160,55,10300,8698,RUN
113574,1147,3900,1886,-111,0,57,2014,47,160,55,10313,8703,CRASH_L
113583,1035,3909,1897,-112,9,11,2012,50,160,55,10326,8707,CRASH_L
113591,1031,3900,1897,-4,-9,0,2003,49,160,55,10340,8712,CRASH_L
113599,940,3906,1934,-91,6,37,1972,47,160,55,10353,8716,CRASH_L
113607,932,3900,1941,-8,-6,7,1959,48,160,55,10366,8720,CRASH_L
113615,814,3906,1941,-118,6,0,1965,49,160,55,10379,8725,CRASH_L
113625,812,3900,1942,-2,-6,1,1958,48,160,55,10396,8730,CRASH_L
113634,659,3898,1948,-153,-2,6,1950,48,160,55,10409,8735,CRASH_L
113642,659,3896,1981,0,-2,33,1915,46,160,55,10422,8739,CRASH_L
113650,565,3896,1981,-94,0,0,1915,47,160,55,10434,8744,CRASH_L
113658,559,3896,1981,-6,0,0,1915,47,160,55,10448,8748,CRASH_L
113693,366,3896,1987,-193,0,6,1909,47,160,55,10504,8768,CRASH_L
113693,366,3896,1987,-193,0,6,1909,47,160,55,10504,8768,RUN
113702,366,3896,2020,0,0,33,1876,45,160,55,10518,8772,CRASH_L
113710,413,3896,2033,47,0,13,1863,46,160,55,10531,8777,CRASH_L
113718,414,3896,2076,1,0,43,1820,43,160,55,10544,8781,CRASH_L
113728,489,3898,2080,75,2,4,1818,45,160,55,10562,8787,CRASH_L
113737,495,3898,2076,6,0,-4,1822,45,160,55,10575,8792,CRASH_L
113745,534,3896,2074,39,-2,-2,1822,45,160,55,10588,8796,CRASH_L
113753,537,3860,2074,3,-36,0,1786,43,160,55,10601,8801,CRASH_L
113761,536,3855,2127,-1,-5,53,1728,40,160,55,10614,8805,CRASH_L
113769,539,3852,2127,3,-3,0,1725,43,160,55,10626,8810,CRASH_L
113777,537,3850,2126,-2,-2,-1,1724,43,160,55,10638,8814,CRASH_L
113785,537,3850,2125,0,0,-1,1725,43,160,55,10650,8818,CRASH_L
113821,523,3845,2125,-14,-5,0,1720,42,160,55,10712,8838,CRASH_L
113821,523,3845,2125,-14,-5,0,1720,42,160,55,10712,8838,RUN
113835,486,3806,2190,-37,-39,65,1616,35,160,55,10737,8846,CRASH_L
113843,479,3777,2261,-7,-29,71,1516,33,160,55,10749,8850,CRASH_L
113851,469,3769,2263,-10,-8,2,1506,37,160,55,10761,8854,CRASH_L
113859,468,3756,2263,-1,-13,0,1493,36,160,55,10774,8858,CRASH_L
113868,459,3756,2263,-9,0,0,1493,37,160,55,10785,8862,CRASH_L
113876,439,3752,2264,-20,-4,1,1488,37,160,55,10798,8866,CRASH_L
113884,435,3662,2264,-4,-90,0,1398,32,160,55,10810,8870,CRASH_L
113892,417,3654,2332,-18,-8,68,1322,29,160,55,10822,8875,CRASH_L
113900,417,3651,2332,0,-3,0,1319,32,160,55,10834,8879,CRASH_L
113908,439,3651,2328,22,0,-4,1323,33,160,55,10846,8884,CRASH_L
113918,439,3640,2328,0,-11,0,1312,32,160,55,10862,8889,CRASH_L
113954,438,3528,2416,-1,-112,88,1112,19,160,55,10916,8909,CRASH_L
113954,438,3528,2416,-1,-112,88,1112,19,160,55,10916,8909,RUN
114086,441,3090,2577,0,-3,39,513,10,170,150,11139,9062,RUN
114219,465,2771,2804,0,0,0,-33,0,170,170,11391,9283,RUN
114267,488,2613,2951,3,-5,69,-338,-12,161,170,11486,9374,CRASH_R
114351,511,2547,3019,-6,0,16,-472,-12,150,170,11638,9538,RUN
114392,560,2485,3110,0,-7,57,-625,-18,150,170,11711,9620,CRASH_R
114432,570,2411,3171,-15,0,58,-760,-22,150,170,11778,9702,CRASH_R
114484,572,2407,3191,1,-8,20,-784,-20,150,170,11863,9806,RUN
114610,665,2376,3257,4,-6,0,-881,-22,148,170,12083,10057,RUN
114743,816,2348,1654,3,-11,-4,694,17,147,113,12327,10296,RUN
114876,934,2192,1336,27,-10,-40,856,22,152,108,12555,10482,RUN
115008,1103,2048,1186,25,-8,-2,862,21,151,109,12775,10654,RUN
115140,1282,1889,1058,2,-1,-8,831,20,150,110,12991,10814,RUN
115273,1528,1662,959,12,-6,-6,703,17,130,96,13190,10964,RUN
115405,1857,1730,890,46,0,0,840,21,109,67,13348,11082,RUN
115538,2099,2045,904,27,13,24,1141,28,103,55,13471,11152,RUN
115670,2293,2318,1044,18,25,24,1274,31,96,55,13564,11205,RUN
115803,2435,2671,1092,7,7,1,1579,39,97,55,13652,11256,RUN
115829,2505,2752,1107,24,13,0,0,0,0,0,13669,11265,FRONT
115890,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
116473,2505,2752,1118,2505,2752,1118,0,0,0,0,44,37,FRONT
116533,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
117104,2509,2703,1441,2509,2703,1441,0,0,0,0,39,33,FRONT
117164,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
117729,718,2703,1796,718,2703,1796,907,60,170,70,40,28,RUN
117830,834,2545,1746,35,-5,0,799,19,149,111,146,89,RUN
117930,954,1987,1725,15,-184,-48,262,2,132,128,274,178,RUN
118030,1056,1885,1602,2,-5,-4,283,7,137,123,406,287,RUN
118163,1330,1509,1354,23,-113,95,155,-4,124,132,588,441,RUN
118295,1719,1139,2175,51,-7,1,-1036,-26,73,125,740,612,RUN
118384,1971,1157,2925,5,67,251,-1768,-54,55,121,804,725,CRASH_R
118423,1971,1165,2948,0,8,23,-1783,-45,55,126,828,773,RUN
118431,1990,1259,3148,19,94,200,-1889,-52,55,126,832,784,CRASH_R
118472,1993,1303,3405,-16,33,242,-2102,-60,55,127,856,836,CRASH_R
118480,1993,1303,3405,0,0,0,-2102,-52,55,160,860,845,CRASH_R
118488,1987,1303,3405,-6,0,0,-2102,-52,55,160,865,856,CRASH_R
118496,1992,1306,3406,5,3,1,-2100,-52,55,160,870,867,CRASH_R
118504,1989,1308,3410,-3,2,4,-2102,-52,55,160,874,877,CRASH_R
118512,1989,1353,3629,0,45,219,-2276,-60,55,160,878,888,CRASH_R
118520,1976,1359,3648,-13,6,19,-2289,-57,55,160,883,899,CRASH_R
118556,1969,1359,3656,-7,0,8,-2297,-57,55,160,900,947,CRASH_R
118558,1969,1359,3656,-7,0,8,-2297,-57,55,160,902,951,RUN
118566,1929,1407,3821,-40,48,165,-2414,-60,55,160,906,962,CRASH_R
118575,1914,1417,3821,-15,10,0,-2404,-59,55,160,910,973,CRASH_R
118583,1907,1410,3824,-7,-7,3,-2414,-60,55,160,914,985,CRASH_R
118591,1892,1417,3891,-15,7,67,-2474,-60,55,160,918,997,CRASH_R
118599,1856,1451,3892,-36,34,1,-2441,-59,55,160,923,1009,CRASH_R
118607,1851,1455,3893,-5,4,1,-2438,-60,55,160,927,1020,CRASH_R
118615,1843,1463,3900,-8,8,7,-2437,-60,55,160,931,1033,CRASH_R
118623,1837,1463,3900,-6,0,0,-2437,-60,55,160,935,1044,CRASH_R
118631,1783,1463,3898,-54,0,-2,-2435,-60,55,160,940,1057,CRASH_R
118641,1780,1522,3898,-3,59,0,-2376,-56,55,160,945,1073,CRASH_R
118650,1734,1522,3898,-46,0,0,-2376,-59,55,160,949,1085,CRASH_R
118686,1732,1522,3898,-2,0,0,-2376,-59,55,160,967,1138,CRASH_R
118686,1732,1522,3898,-2,0,0,-2376,-59,55,160,967,1138,RUN
118694,1602,1571,3898,-130,49,0,-2327,-55,55,160,972,1150,CRASH_R
118702,1602,1574,3900,0,3,2,-2326,-58,55,160,976,1162,CRASH_R
118710,1635,1589,3900,33,15,0,-2311,-57,55,160,980,1174,CRASH_R
118718,1642,1599,3896,7,10,-4,-2297,-57,55,160,984,1186,CRASH_R
118726,1637,1599,3896,-5,0,0,-2297,-57,55,160,986,1197,CRASH_R
118734,1637,1599,3897,0,0,1,-2298,-57,55,160,988,1207,CRASH_R
118748,1637,1598,3897,0,-1,0,-2299,-57,55,160,991,1226,CRASH_R
118757,1642,1600,3897,5,2,0,-2297,-57,55,160,992,1236,CRASH_R
118765,1653,1604,3897,11,4,0,-2293,-57,55,160,993,1246,CRASH_R
118773,1657,1604,3897,4,0,0,-2293,-57,55,160,993,1256,CRASH_R
118781,1657,1601,3895,0,-3,-2,-2294,-57,55,160,994,1266,CRASH_R
118817,1656,1590,3895,-1,-11,0,-2305,-57,55,160,994,1311,CRASH_R
118817,1656,1590,3895,-1,-11,0,-2305,-57,55,160,994,1311,RUN
118825,1640,1579,3895,-16,-11,0,-2316,-58,55,160,994,1321,CRASH_R
118833,1656,1577,3895,16,-2,0,-2318,-58,55,160,994,1331,CRASH_R
118841,1667,1579,3897,11,2,2,-2318,-57,55,160,994,1341,CRASH_R
118851,1667,1577,3896,0,-2,-1,-2319,-58,55,160,994,1355,CRASH_R
118860,1648,1572,3897,-19,-5,1,-2325,-58,55,160,994,1365,CRASH_R
118868,1641,1571,3897,-7,-1,0,-2326,-58,55,160,994,1376,CRASH_R
118876,1641,1572,3897,0,1,0,-2325,-58,55,160,994,1387,CRASH_R
