ms,f,l,r,dF,dL,dR,err,corr,pwmL,pwmR,encL,encR,event
18,0,0,0,0,0,0,0,0,0,0,0,0,START
171,414,2633,2736,414,2633,2736,-103,-8,122,138,0,0,RUN
272,414,2636,2706,-3,1,-7,-70,-1,169,170,64,72,RUN
372,464,2634,2672,-2,0,4,-38,-1,169,170,204,211,RUN
472,493,2624,2699,6,0,5,-75,-2,168,170,369,376,RUN
605,538,2639,2741,0,0,5,-102,-2,168,170,606,614,RUN
737,645,2707,2759,9,0,-13,-52,0,170,170,850,862,RUN
745,655,2906,2745,10,199,-14,161,15,170,170,865,878,CRASH_L
869,765,1062,2722,0,-3,-11,-1660,-41,89,170,1040,1089,RUN
878,785,887,2708,20,-175,-14,0,0,89,170,1049,1103,LEFT_OPEN
1136,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
2300,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
2353,954,773,2455,954,773,2455,0,0,0,0,-388,457,LEFT_OPEN
2695,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
3196,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
3250,521,3106,1757,521,3106,1757,1349,60,0,0,-27,14,CRASH_L
3250,521,3106,1757,521,3106,1757,1349,60,160,55,-27,14,RUN
3350,560,2521,1862,42,-3,0,659,16,146,114,50,29,RUN
3450,459,2251,1867,41,0,25,384,8,138,122,124,60,RUN
3551,319,2166,1838,-7,-5,0,328,8,138,122,181,109,RUN
3683,214,2155,1862,-6,3,-3,293,7,137,123,257,182,RUN
3815,243,2249,1867,0,3,3,382,9,139,121,343,251,RUN
3948,314,2408,1866,21,0,0,542,13,143,117,416,322,RUN
4080,360,2658,1840,0,-1,-1,818,20,150,110,515,365,RUN
4213,366,2446,1867,22,-4,24,579,13,143,117,578,404,RUN
4340,346,2317,1896,-1,0,0,421,10,140,120,642,451,RUN
4405,189,3893,1990,-6,1430,74,1903,60,143,117,696,468,CRASH_L
4413,146,3895,1991,-43,2,1,1904,47,160,55,701,471,CRASH_L
4421,146,3895,1991,0,0,0,1904,47,160,55,704,473,CRASH_L
4429,195,3896,1979,49,1,-12,1917,48,160,55,707,475,CRASH_L
4437,196,3895,1979,1,-1,0,1916,47,160,55,708,477,CRASH_L
4473,195,3897,1986,-1,2,7,1911,47,160,55,716,481,CRASH_L
4473,195,3897,1986,-1,2,7,1911,47,160,55,716,481,RUN
4481,172,3894,1997,-23,-3,11,1897,47,160,55,718,481,CRASH_L
4489,167,3897,2008,-5,3,11,1889,46,160,55,722,481,CRASH_L
4499,172,3898,2011,5,1,3,1887,47,160,55,728,481,CRASH_L
4508,194,3908,2014,22,10,3,1894,47,160,55,733,481,CRASH_L
4516,195,3908,2014,1,0,0,1894,47,160,55,739,481,CRASH_L
4524,194,3897,2014,-1,-11,0,1883,46,160,55,744,481,CRASH_L
4532,195,3897,2020,1,0,6,1877,46,160,55,751,481,CRASH_L
4540,239,3896,2028,44,-1,8,1868,46,160,55,757,481,CRASH_L
4548,245,3898,2028,6,2,0,1870,46,160,55,764,481,CRASH_L
4556,388,3897,2028,143,-1,0,1869,46,160,55,772,481,CRASH_L
4564,389,3897,2030,1,0,2,1867,46,160,55,779,481,CRASH_L
4600,489,3897,2072,100,0,42,1825,43,160,55,818,481,CRASH_L
4602,489,3897,2072,100,0,42,1825,43,160,55,822,481,RUN
4611,582,3895,2080,93,-2,8,1815,45,160,55,832,481,CRASH_L
4619,582,3890,2077,0,-5,-3,1813,45,160,55,842,482,CRASH_L
4627,587,3889,2077,5,-1,0,1812,45,160,55,852,483,CRASH_L
4635,587,3890,2073,0,1,-4,1817,45,160,55,862,485,CRASH_L
4643,587,3889,2073,0,-1,0,1816,45,160,55,872,488,CRASH_L
4651,515,3889,2079,-72,0,6,1810,45,160,55,883,491,CRASH_L
4659,512,3735,2121,-3,-154,42,1614,33,160,55,894,494,CRASH_L
4667,422,3735,2121,-90,0,0,1614,40,160,55,905,497,CRASH_L
4675,418,3735,2121,-4,0,0,1614,40,160,55,916,499,CRASH_L
4686,416,3735,2122,-2,0,1,1613,40,160,55,931,502,CRASH_L
4694,412,3542,2126,-4,-193,4,1416,29,160,55,941,505,CRASH_L
4730,388,3531,2157,-24,-11,31,1374,32,160,55,992,519,CRASH_L
4730,388,3531,2157,-24,-11,31,1374,32,160,55,992,519,RUN
4862,493,2771,2300,8,-1,26,471,10,170,160,1201,660,RUN
4995,637,2383,2507,3,0,0,-124,-3,167,170,1441,884,RUN
5127,737,2104,2848,0,-7,0,-744,-18,152,170,1679,1146,RUN
5135,761,2030,3037,24,-74,189,-1007,-37,152,170,1694,1163,CRASH_R
5160,765,1985,3173,3,-43,136,-1188,-38,145,170,1734,1213,CRASH_R
5200,762,1965,3314,-22,-19,142,-1349,-41,101,165,1793,1295,CRASH_R
5254,709,1956,3316,-24,0,2,-1360,-34,96,165,1861,1401,RUN
5263,685,1955,3489,-24,-1,173,-1534,-47,96,165,1871,1416,CRASH_R
5271,680,1956,3491,-5,1,2,-1535,-38,55,160,1880,1431,CRASH_R
5279,667,1966,3501,-13,10,10,-1535,-38,55,160,1889,1447,CRASH_R
5287,662,1966,3618,-5,0,117,-1652,-47,55,160,1896,1462,CRASH_R
5295,641,1961,3622,-21,-5,4,-1661,-41,55,160,1904,1477,CRASH_R
5303,635,1961,3622,-6,0,0,-1661,-41,55,160,1910,1493,CRASH_R
5311,622,1972,3622,-13,11,0,-1650,-40,55,160,1916,1507,CRASH_R
5319,605,2008,3623,-17,36,1,-1615,-38,55,160,1922,1522,CRASH_R
5327,588,2008,3699,-17,0,76,-1691,-46,55,160,1928,1537,CRASH_R
5343,584,2001,3700,-4,-7,1,-1699,-42,55,160,1942,1565,CRASH_R
5351,584,2001,3700,0,0,0,-1699,-42,55,160,1948,1579,CRASH_R
5387,586,2006,3703,2,5,3,-1697,-42,55,160,1974,1640,CRASH_R
5387,586,2006,3703,2,5,3,-1697,-42,55,160,1974,1640,RUN
5395,638,2030,3721,52,24,18,-1691,-42,55,160,1979,1654,CRASH_R
5403,638,2082,3721,0,52,0,-1639,-38,55,160,1984,1668,CRASH_R
5411,638,2082,3704,0,0,-17,-1622,-40,55,160,1989,1682,CRASH_R
5419,637,2078,3701,-1,-4,-3,-1623,-40,55,160,1994,1696,CRASH_R
5427,643,2077,3698,6,-1,-3,-1621,-40,55,160,1999,1709,CRASH_R
5436,704,2077,3698,61,0,0,-1621,-40,55,160,2004,1723,CRASH_R
5446,704,2081,3696,0,4,-2,-1615,-40,55,160,2010,1742,CRASH_R
5454,692,2180,3675,-12,99,-21,-1495,-31,55,160,2016,1755,CRASH_R
5462,689,2180,3671,-3,0,-4,-1491,-37,55,160,2020,1769,CRASH_R
5471,685,2175,3671,-4,-5,0,-1496,-37,55,160,2026,1782,CRASH_R
5479,677,2175,3664,-8,0,-7,-1489,-37,55,160,2030,1795,CRASH_R
5514,661,2215,3664,-16,40,0,-1449,-34,55,160,2051,1855,CRASH_R
5514,661,2215,3664,-16,40,0,-1449,-34,55,160,2051,1855,RUN
5522,389,2222,3605,-272,7,-59,-1383,-32,55,160,2056,1869,CRASH_R
5530,219,2268,3518,-170,46,-87,-1250,-26,55,160,2060,1882,CRASH_R
5539,216,2268,3515,-3,0,-3,-1247,-31,55,160,2065,1895,CRASH_R
5549,121,2268,3509,-95,0,-6,-1241,-30,55,160,2071,1914,CRASH_R
5557,121,2267,3509,0,-1,0,-1242,-31,55,160,2076,1927,CRASH_R
5566,121,2268,3509,0,1,0,-1241,-30,55,160,2080,1940,CRASH_R
5574,121,2350,3418,0,82,-91,-1068,-19,55,160,2085,1953,CRASH_R
5582,121,2362,3412,0,12,-6,-1050,-25,55,160,2090,1965,CRASH_R
5590,124,2359,3411,3,-3,-1,-1052,-26,55,160,2094,1978,CRASH_R
5598,174,2359,3402,50,0,-9,-1043,-25,55,160,2099,1991,CRASH_R
5642,175,2407,3329,1,48,-66,-922,-18,150,170,2139,2060,RUN
5774,275,2542,3026,6,12,-16,-484,-11,150,170,2311,2291,RUN
5906,299,2647,2834,0,9,-14,-187,-3,167,170,2530,2538,RUN
6033,307,2753,2630,0,4,-14,123,3,170,167,2773,2794,RUN
6166,321,2865,2557,27,4,5,308,7,170,163,3039,3058,RUN
6198,344,2935,2534,0,45,-34,401,13,170,162,3102,3119,CRASH_L
6239,318,2976,2535,-23,44,-1,441,13,170,150,3181,3190,CRASH_L
6299,343,2974,2531,22,1,-1,443,11,170,150,3298,3287,RUN
6323,344,3021,2557,1,42,26,464,12,170,150,3344,3330,CRASH_L
6431,367,2996,2557,3,-5,-3,439,10,170,150,3555,3510,RUN
6564,415,2978,2579,1,1,0,399,10,170,150,3810,3743,RUN
6696,465,2967,2601,2,0,1,366,9,170,150,4063,3979,RUN
6828,540,2949,2615,0,-2,-8,334,8,170,150,4314,4219,RUN
6912,614,3023,2647,2,70,7,376,12,170,150,4476,4378,CRASH_L
6956,656,3034,2665,41,0,0,369,9,165,110,4559,4455,RUN
7088,764,1058,2665,0,-5,-4,-1607,-40,90,170,4746,4697,RUN
7161,811,998,2472,1,-12,-59,0,0,92,168,4828,4827,LEFT_OPEN
7403,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
8718,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
8771,1025,1069,2214,1025,1069,2214,-1145,-60,70,170,-412,456,RUN
8872,596,2386,1797,-13,26,4,589,16,146,114,-368,513,RUN
8956,586,3089,1844,0,472,8,1245,56,149,111,-284,584,CRASH_L
8972,592,3092,1843,7,3,0,1249,31,165,99,-264,599,RUN
8996,593,3809,1845,-18,717,0,1964,60,165,99,-231,622,CRASH_L
9004,593,3825,1849,0,16,4,1976,49,160,55,-220,629,CRASH_L
9015,608,3809,1841,15,-16,-8,1968,48,160,55,-204,638,CRASH_L
9023,611,3805,1849,3,-4,8,1956,48,160,55,-192,644,CRASH_L
9031,610,3805,1864,-1,0,15,1941,48,160,55,-180,650,CRASH_L
9067,611,3895,1866,1,90,2,2029,55,160,55,-128,673,CRASH_L
9075,610,3895,1864,-1,0,-2,2031,50,160,55,-116,678,CRASH_L
9075,610,3895,1864,-1,0,-2,2031,50,160,55,-116,678,RUN
9083,610,868,1864,0,-3027,0,0,0,160,55,-104,683,LEFT_OPEN
9326,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
10516,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
10570,593,675,2053,593,675,2053,0,0,0,0,-314,422,LEFT_OPEN
10929,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
11342,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
11394,786,2657,1447,786,2657,1447,1210,60,170,70,-11,9,RUN
11495,785,2290,1440,-2,3,12,850,20,150,110,53,23,RUN
11598,758,2451,1473,-2,6,0,978,24,154,106,66,61,RUN
11698,735,2631,1575,2,91,21,1056,30,160,100,68,98,RUN
11823,709,2870,1517,0,71,-11,1353,37,167,93,70,133,RUN
11839,683,2937,1399,-2,66,0,1538,42,170,90,72,136,CRASH_L
11919,678,3021,1162,-2,69,-1,1859,50,170,82,78,151,CRASH_L
11955,662,3024,1156,-16,3,-6,1868,46,170,84,82,152,RUN
12087,667,3044,1086,5,0,0,1958,48,170,82,87,152,RUN
12220,677,3040,1105,16,0,20,1935,47,170,83,87,152,RUN
12252,656,3067,1089,-4,49,0,1978,52,170,82,87,152,CRASH_L
12352,660,3042,1081,1,0,-3,1961,49,170,81,87,152,RUN
12485,660,3044,1089,0,0,0,1955,48,170,82,87,152,RUN
12618,665,3052,1082,0,27,-8,1970,50,170,80,87,152,RUN
12750,686,3048,1082,-1,-1,-3,1966,49,170,81,87,152,RUN
12883,661,3033,1084,4,-11,0,1949,48,170,82,87,152,RUN
13015,665,3027,1088,7,5,1,1939,48,170,82,87,152,RUN
13148,663,3020,1088,0,2,-6,1932,48,170,82,87,152,RUN
13280,678,3042,1089,20,0,0,1953,48,170,82,87,152,RUN
13413,660,3045,1092,-9,-3,-2,1953,48,170,82,87,152,RUN
13545,663,3046,1081,2,1,-2,1965,49,170,81,87,152,RUN
13678,658,3026,1106,-1,1,-3,1920,48,170,82,87,152,RUN
13804,669,3025,1090,-14,4,0,1935,48,170,82,87,152,RUN
13937,661,3021,1115,4,4,32,1906,46,170,84,87,152,RUN
14069,683,3021,1066,0,2,0,1955,48,170,82,97,188,RUN
14078,611,3090,1080,-72,69,14,2010,53,170,82,98,196,CRASH_L
14094,610,3253,1086,-1,153,-13,2167,60,170,81,106,209,CRASH_L
14134,512,3549,1472,0,285,-1,2077,60,170,86,142,249,CRASH_L
14142,514,3549,1468,2,0,-4,2081,52,160,55,151,258,CRASH_L
14150,514,3547,1468,0,-2,0,2079,51,160,55,160,266,CRASH_L
14158,422,3547,1682,-92,0,214,1865,35,160,55,169,274,CRASH_L
14166,417,3559,1682,-5,12,0,1877,47,160,55,178,281,CRASH_L
14169,417,3559,1682,-5,12,0,1877,47,160,55,180,284,RUN
14205,392,3742,1688,-25,183,6,2054,60,160,55,226,311,CRASH_L
14213,392,3742,1842,0,0,154,1900,39,160,55,240,317,CRASH_L
14221,375,3722,1842,-17,-20,0,1880,46,160,55,254,322,CRASH_L
14229,363,3718,1841,-12,-4,-1,1877,46,160,55,266,328,CRASH_L
14237,344,3714,1841,-19,-4,0,1873,46,160,55,272,332,CRASH_L
14245,343,3714,1961,-1,0,120,1753,37,160,55,281,336,CRASH_L
14253,338,3707,1961,-5,-7,0,1746,43,160,55,292,340,CRASH_L
14261,343,3616,1960,5,-91,-1,1656,38,160,55,304,344,CRASH_L
14269,414,3613,1957,71,-3,-3,1656,41,160,55,315,347,CRASH_L
14271,414,3613,1957,71,-3,-3,1656,41,160,55,318,347,RUN
14280,417,3607,1957,3,-6,0,1650,41,160,55,326,347,CRASH_L
14288,417,3607,2024,0,0,67,1583,35,160,55,338,348,CRASH_L
14296,417,3607,2030,0,0,6,1577,39,160,55,348,349,CRASH_L
14372,567,3054,2009,5,-10,0,1045,25,170,145,444,380,RUN
14472,691,2438,2089,47,-179,36,349,1,131,129,591,498,RUN
14596,792,2178,2305,3,0,0,-127,-3,167,170,803,706,RUN
14729,934,1890,2821,4,0,176,-931,-32,98,162,1012,944,RUN
14745,956,1844,2980,1,0,147,-1136,-36,104,156,1031,972,CRASH_R
14785,954,1796,3126,-1,0,148,-1330,-41,101,165,1076,1040,CRASH_R
14856,891,1802,3217,-40,0,86,-1415,-40,97,165,1148,1162,CRASH_R
14856,891,1802,3217,-40,0,86,-1415,-40,55,160,1148,1162,RUN
14872,861,1799,3343,-7,0,111,-1544,-44,94,166,1164,1189,CRASH_R
14912,710,1868,3451,-101,3,107,-1583,-45,93,167,1200,1258,CRASH_R
14920,709,1871,3451,-1,3,0,-1580,-39,55,160,1208,1272,CRASH_R
14929,603,1892,3451,-106,21,0,-1559,-38,55,160,1214,1286,CRASH_R
14937,587,1892,3451,-16,0,0,-1559,-38,55,160,1220,1300,CRASH_R
14945,587,1891,3465,0,-1,14,-1574,-39,55,160,1226,1313,CRASH_R
14953,586,1891,3553,-1,0,88,-1662,-46,55,160,1232,1326,CRASH_R
14988,581,1890,3557,-5,-1,4,-1667,-41,55,160,1254,1387,CRASH_R
14991,581,1890,3557,-5,-1,4,-1667,-41,55,160,1255,1392,RUN
14999,586,1890,3643,5,0,86,-1753,-48,55,160,1260,1405,CRASH_R
15007,581,1957,3643,-5,67,0,-1686,-38,55,160,1266,1416,CRASH_R
15015,586,1964,3639,5,7,-4,-1675,-41,55,160,1270,1428,CRASH_R
15023,582,1963,3639,-4,-1,0,-1676,-41,55,160,1275,1440,CRASH_R
15031,586,1963,3641,4,0,2,-1678,-42,55,160,1280,1453,CRASH_R
15039,583,1963,3641,-3,0,0,-1678,-41,55,160,1284,1465,CRASH_R
15047,586,2032,3639,3,69,-2,-1607,-36,55,160,1288,1477,CRASH_R
15056,585,2032,3639,-1,0,0,-1607,-40,55,160,1292,1489,CRASH_R
15064,585,2030,3641,0,-2,2,-1611,-40,55,160,1296,1501,CRASH_R
15074,565,2030,3649,-20,0,8,-1619,-40,55,160,1301,1518,CRASH_R
15082,558,2030,3659,-7,0,10,-1629,-41,55,160,1305,1530,CRASH_R
15118,488,2079,3659,-70,49,0,-1580,-36,55,160,1322,1585,CRASH_R
15118,488,2079,3659,-70,49,0,-1580,-36,55,160,1322,1585,RUN
15126,463,2083,3599,-25,4,-60,-1516,-35,55,160,1326,1596,CRASH_R
15134,455,2155,3597,-8,72,-2,-1442,-32,55,160,1329,1608,CRASH_R
15142,442,2155,3597,-13,0,0,-1442,-36,55,160,1333,1620,CRASH_R
15150,442,2150,3587,0,-5,-10,-1437,-35,55,160,1337,1632,CRASH_R
15158,441,2150,3501,-1,0,-86,-1351,-31,55,160,1340,1644,CRASH_R
15166,437,2151,3494,-4,1,-7,-1343,-33,55,160,1344,1656,CRASH_R
15181,441,2218,3494,4,67,0,-1276,-28,55,160,1350,1678,CRASH_R
15190,447,2218,3497,6,0,3,-1279,-32,55,160,1354,1690,CRASH_R
15198,462,2218,3497,15,0,0,-1279,-31,55,160,1358,1701,CRASH_R
15206,464,2220,3413,2,2,-84,-1193,-27,55,160,1361,1713,CRASH_R
15214,464,2263,3409,0,43,-4,-1146,-26,55,160,1365,1725,CRASH_R
15249,464,2279,3409,0,16,0,-1130,-27,55,160,1382,1777,CRASH_R
15249,464,2279,3409,0,16,0,-1130,-27,55,160,1382,1777,RUN
15382,465,2428,3184,0,0,-5,-756,-18,150,170,1519,1978,RUN
15514,515,2449,3071,0,0,-4,-622,-15,150,170,1714,2204,RUN
15647,565,2495,2896,3,0,-63,-401,-8,162,170,1930,2453,RUN
15774,657,2590,434,12,-3,-1986,2156,60,170,70,2155,2691,RUN
15906,762,2637,504,0,0,-8,2133,53,170,77,2403,2850,RUN
16039,884,2505,1108,6,-10,-3,1397,34,164,96,2629,2974,RUN
16171,1056,2314,1132,19,-6,0,1182,29,159,101,2836,3105,RUN
16304,1197,2126,1109,9,-7,0,1017,25,155,105,3042,3248,RUN
16436,1402,1934,1078,2,-2,-4,856,21,143,101,3248,3392,RUN
16569,1665,1692,1088,9,-1,3,604,14,117,89,3420,3518,RUN
16701,1968,1845,1061,25,1,-1,784,19,101,63,3538,3607,RUN
16834,2132,2083,1083,0,-68,0,1000,22,95,55,3622,3655,RUN
16966,2285,2226,1108,10,5,0,1118,28,94,55,3686,3690,RUN
17093,2404,2411,1131,1,10,-2,1280,32,92,55,3740,3720,RUN
17182,2501,2660,1156,3,89,0,0,0,0,0,3774,3740,FRONT
17242,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
18038,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
18091,2498,2662,1159,2498,2662,1159,0,0,0,0,21,-24,FRONT
18151,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
18496,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
18549,2410,2864,1228,2410,2864,1228,0,0,0,0,0,0,FRONT
18609,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
18953,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
19006,2409,2864,1228,2409,2864,1228,0,0,0,0,0,0,FRONT
19066,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
19411,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
19464,2408,2867,1228,2408,2867,1228,0,0,0,0,0,0,FRONT
19524,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
20779,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
20831,2388,2847,1257,2388,2847,1257,0,0,0,0,458,-387,FRONT
20892,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
22348,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
22401,2408,2568,1501,2408,2568,1501,0,0,0,0,457,-379,FRONT
22461,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
23820,293,2568,2963,293,2568,2963,-395,-31,0,0,459,-468,CRASH_R
23820,293,2568,2963,293,2568,2963,-395,-31,55,160,459,-468,RUN
23899,318,2910,2799,0,116,-1,111,9,170,170,514,-359,CRASH_L
23923,365,2913,2714,20,0,-4,199,5,170,150,541,-312,RUN
24023,240,2755,2868,-1,-32,0,-113,-3,167,170,614,-157,RUN
24124,293,2773,2849,48,1,0,-76,-1,129,131,670,-70,RUN
24256,324,2869,2766,0,2,4,103,2,170,168,838,120,RUN
24389,368,2870,2771,0,4,11,99,2,170,168,1083,373,RUN
24521,388,2822,2799,0,0,18,23,0,170,170,1351,632,RUN
24653,390,2772,2844,22,0,0,-72,-1,169,170,1612,891,RUN
24786,396,2776,2875,0,8,3,-99,-2,168,170,1886,1163,RUN
24826,414,2752,2932,0,-1,61,-180,-7,167,170,1969,1246,CRASH_R
24913,424,2725,2954,8,0,-11,-229,-5,150,170,2130,1422,RUN
25045,439,2794,2893,0,0,0,-99,-2,168,170,2366,1681,RUN
25178,439,2865,2869,0,18,0,-4,0,170,170,2621,1944,RUN
25310,516,2896,2807,21,0,0,89,2,170,168,2884,2201,RUN
25407,537,2968,2763,0,163,-18,205,14,170,169,3075,2389,CRASH_L
25443,560,2968,2760,23,0,-3,208,5,170,150,3145,2441,RUN
25575,613,2803,2813,3,-11,0,-10,0,170,170,3398,2668,RUN
25708,743,2747,1379,1,-3,-3,1368,34,164,96,3648,2894,RUN
25840,891,2653,1527,30,-1,0,1126,28,158,102,3884,3052,RUN
25973,983,2372,1582,4,-70,0,790,17,147,113,4102,3200,RUN
26099,1139,2178,1398,35,-67,-1,780,17,147,113,4311,3350,RUN
26232,1305,1983,1238,0,-5,-18,745,19,149,111,4526,3505,RUN
26365,1548,1645,1209,4,-1,0,436,10,121,101,4722,3653,RUN
26497,1952,2244,1161,32,-2,0,1083,27,109,55,4874,3756,RUN
26629,2061,2172,1206,-6,0,0,966,24,101,55,4992,3814,RUN
26762,2131,2527,1254,5,2,0,1273,31,104,55,5100,3859,RUN
26894,2130,3021,1378,-1,127,1,1643,47,110,55,5212,3904,CRASH_L
26894,2130,3021,1378,-1,127,1,1643,47,160,55,5212,3904,RUN
26911,2130,3132,1422,-1,106,40,1710,46,114,55,5226,3910,CRASH_L
26951,2107,3271,1450,22,140,27,1821,51,118,55,5266,3923,CRASH_L
26993,2084,3401,1498,-2,132,45,1903,52,121,55,5308,3938,CRASH_L
27029,2072,3402,1508,-12,1,10,1894,47,160,55,5348,3951,CRASH_L
27029,2072,3402,1508,-12,1,10,1894,47,160,55,5348,3951,RUN
27037,2062,3528,1516,-10,126,8,2012,56,160,55,5358,3954,CRASH_L
27045,1992,3528,1516,-70,0,0,2012,50,160,55,5369,3958,CRASH_L
27053,1990,3528,1516,-2,0,0,2012,50,160,55,5379,3960,CRASH_L
27061,1956,3529,1520,-34,1,4,2009,50,160,55,5389,3964,CRASH_L
27069,1938,3530,1521,-18,1,1,2009,50,160,55,5400,3967,CRASH_L
27077,1928,3611,1550,-10,81,29,2061,54,160,55,5410,3970,CRASH_L
27085,1923,3613,1564,-5,2,14,2049,50,160,55,5422,3974,CRASH_L
27096,1862,3620,1570,-61,7,6,2050,51,160,55,5437,3978,CRASH_L
27104,1862,3620,1570,0,0,0,2050,51,160,55,5448,3981,CRASH_L
27112,1830,3620,1570,-32,0,0,2050,51,160,55,5460,3985,CRASH_L
27120,1826,3733,1627,-4,113,57,2106,55,160,55,5471,3988,CRASH_L
27156,1783,3738,1635,-43,5,8,2103,52,160,55,5524,4005,CRASH_L
27156,1783,3738,1635,-43,5,8,2103,52,160,55,5524,4005,RUN
27164,1690,3879,1671,-93,141,36,2208,60,160,55,5536,4008,CRASH_L
27172,1616,3880,1671,-74,1,0,2209,55,160,55,5548,4012,CRASH_L
27180,1595,3880,1671,-21,0,0,2209,55,160,55,5560,4016,CRASH_L
27188,1571,3882,1675,-24,2,4,2207,55,160,55,5572,4019,CRASH_L
27198,1564,3882,1678,-7,0,3,2204,55,160,55,5588,4024,CRASH_L
27207,1548,3895,1748,-16,13,70,2147,50,160,55,5600,4027,CRASH_L
27215,1547,3897,1748,-1,2,0,2149,53,160,55,5612,4031,CRASH_L
27223,1497,3897,1749,-50,0,1,2148,53,160,55,5623,4034,CRASH_L
27231,1473,3897,1750,-24,0,1,2147,53,160,55,5634,4038,CRASH_L
27239,1421,3896,1752,-52,-1,2,2144,53,160,55,5646,4042,CRASH_L
27247,1419,3896,1815,-2,0,63,2081,48,160,55,5658,4047,CRASH_L
27283,1401,3896,1817,-18,0,2,2079,51,160,55,5710,4066,CRASH_L
27283,1401,3896,1817,-18,0,2,2079,51,160,55,5710,4066,RUN
27291,1305,3896,1862,-96,0,45,2034,48,160,55,5722,4071,CRASH_L
27301,1305,3897,1862,0,1,0,2035,50,160,55,5738,4077,CRASH_L
27310,1270,3898,1862,-35,1,0,2036,50,160,55,5750,4082,CRASH_L
27318,1255,3897,1862,-15,-1,0,2035,50,160,55,5761,4087,CRASH_L
27326,1253,3897,1911,-2,0,49,1986,47,160,55,5773,4092,CRASH_L
27334,1161,3896,1911,-92,-1,0,1985,49,160,55,5785,4096,CRASH_L
27342,1160,3897,1911,-1,1,0,1986,49,160,55,5797,4101,CRASH_L
27350,1148,3897,1909,-12,0,-2,1988,49,160,55,5809,4106,CRASH_L
27358,1138,3897,1917,-10,0,8,1980,49,160,55,5821,4111,CRASH_L
27366,1030,3897,1942,-108,0,25,1955,48,160,55,5833,4116,CRASH_L
27374,1029,3898,1943,-1,1,1,1955,48,160,55,5846,4120,CRASH_L
27412,933,3898,1944,-96,0,1,1954,48,160,55,5904,4142,CRASH_L
27412,933,3898,1944,-96,0,1,1954,48,160,55,5904,4142,RUN
27421,666,3895,1981,-267,-3,37,1914,45,160,55,5916,4147,CRASH_L
27429,563,3893,1981,-103,-2,0,1912,47,160,55,5928,4152,CRASH_L
27437,560,3893,1981,-3,0,0,1912,47,160,55,5940,4156,CRASH_L
27445,294,3892,1981,-266,-1,0,1911,47,160,55,5953,4161,CRASH_L
27453,292,3893,2033,-2,1,52,1860,43,160,55,5965,4165,CRASH_L
27461,245,3892,2033,-47,-1,0,1859,46,160,55,5978,4170,CRASH_L
27469,245,3893,2029,0,1,-4,1864,46,160,55,5989,4174,CRASH_L
27477,293,3893,2026,48,0,-3,1867,46,160,55,6002,4178,CRASH_L
27488,295,3893,2026,2,0,0,1867,46,160,55,6018,4184,CRASH_L
27496,389,3893,2072,94,0,46,1821,43,160,55,6029,4188,CRASH_L
27504,392,3893,2081,3,0,9,1812,45,160,55,6041,4192,CRASH_L
27540,473,3893,2081,81,0,0,1812,45,160,55,6094,4211,CRASH_L
27540,473,3893,2081,81,0,0,1812,45,160,55,6094,4211,RUN
27548,537,3878,2097,64,-15,16,1781,43,160,55,6106,4215,CRASH_L
27556,544,3878,2108,7,0,11,1770,43,160,55,6117,4220,CRASH_L
27564,544,3878,2108,0,0,0,1770,44,160,55,6129,4224,CRASH_L
27572,512,3834,2108,-32,-44,0,1726,41,160,55,6140,4228,CRASH_L
27580,512,3834,2171,0,0,63,1663,38,160,55,6152,4232,CRASH_L
27594,512,3832,2171,0,-2,0,1661,41,160,55,6170,4239,CRASH_L
27602,512,3833,2173,0,1,2,1660,41,160,55,6182,4243,CRASH_L
27611,489,3831,2173,-23,-2,0,1658,41,160,55,6196,4247,CRASH_L
27619,489,3761,2243,0,-70,70,1518,32,160,55,6209,4251,CRASH_L
27627,486,3760,2245,-3,-1,2,1515,37,160,55,6223,4255,CRASH_L
27635,486,3757,2245,0,-3,0,1512,37,160,55,6238,4259,CRASH_L
27670,457,3755,2247,-29,-2,2,1508,37,160,55,6304,4276,CRASH_L
