ms,f,l,r,dF,dL,dR,err,corr,pwmL,pwmR,encL,encR,event
12597,473,3476,1725,3,0,0,1751,43,160,55,-72,518,CRASH_L
12605,485,3480,1724,12,4,-1,1756,44,160,55,-72,518,CRASH_L
12613,488,3481,1723,3,1,-1,1758,44,160,55,-72,518,CRASH_L
12622,488,3482,1723,0,1,0,1759,44,160,55,-72,518,CRASH_L
12657,488,3482,1716,0,0,-7,1766,44,160,55,-72,518,CRASH_L
12657,488,3482,1716,0,0,-7,1766,44,160,55,-72,518,RUN
12665,486,3479,1738,-2,-3,22,1741,42,160,55,-72,518,CRASH_L
12673,488,3479,1723,2,0,-15,1756,44,160,55,-72,518,CRASH_L
12681,486,3504,1731,-2,25,8,1773,44,160,55,-72,518,CRASH_L
12690,486,3504,1723,0,0,-8,1781,44,160,55,-72,518,CRASH_L
12701,464,3501,1722,-22,-3,-1,1779,44,160,55,-72,518,CRASH_L
12709,464,3493,1722,0,-8,0,1771,44,160,55,-72,518,CRASH_L
12717,463,3489,1723,-1,-4,1,1766,44,160,55,-72,518,CRASH_L
12725,464,3483,1727,1,-6,4,1756,43,160,55,-72,518,CRASH_L
12733,464,3483,1727,0,0,0,1756,43,160,55,-72,518,CRASH_L
12741,498,3484,1727,34,1,0,1757,43,160,55,-72,518,CRASH_L
12749,498,3484,1725,0,0,-2,1759,44,160,55,-72,518,CRASH_L
12785,491,3491,1732,-7,7,7,1759,43,160,55,-72,518,CRASH_L
12785,491,3491,1732,-7,7,7,1759,43,160,55,-72,518,RUN
12793,489,3505,1745,-2,14,13,1760,44,160,55,-72,518,CRASH_L
12804,488,3505,1745,-1,0,0,1760,44,160,55,-72,518,CRASH_L
12812,487,3485,1726,-1,-20,-19,1759,43,160,55,-72,518,CRASH_L
12820,488,3484,1724,1,-1,-2,1760,44,160,55,-72,518,CRASH_L
12828,487,3479,1723,-1,-5,-1,1756,43,160,55,-72,518,CRASH_L
12836,488,3479,1724,1,0,1,1755,43,160,55,-72,518,CRASH_L
12844,486,3485,1738,-2,6,14,1747,43,160,55,-72,518,CRASH_L
12852,486,3485,1751,0,0,13,1734,42,160,55,-72,518,CRASH_L
12860,465,3482,1751,-21,-3,0,1731,43,160,55,-72,518,CRASH_L
12868,465,3482,1751,0,0,0,1731,43,160,55,-72,518,CRASH_L
12876,465,3480,1748,0,-2,-3,1732,43,160,55,-72,518,CRASH_L
12915,478,3480,1748,13,0,0,1732,43,160,55,-72,518,CRASH_L
12915,478,3480,1748,13,0,0,1732,43,160,55,-72,518,RUN
12923,484,3480,1724,6,0,-24,1756,44,160,55,-72,518,CRASH_L
12931,492,3485,1724,8,5,0,1761,44,160,55,-72,518,CRASH_L
12939,488,3485,1735,-4,0,11,1750,43,160,55,-72,518,CRASH_L
12947,488,3482,1735,0,-3,0,1747,43,160,55,-72,518,CRASH_L
12955,466,3478,1722,-22,-4,-13,1756,44,160,55,-72,518,CRASH_L
12963,466,3482,1722,0,4,0,1760,44,160,55,-72,518,CRASH_L
12971,486,3485,1722,20,3,0,1763,44,160,55,-72,518,CRASH_L
12980,488,3500,1726,2,15,4,1774,44,160,55,-72,518,CRASH_L
12990,486,3502,1726,-2,2,0,1776,44,160,55,-72,518,CRASH_L
12998,488,3500,1726,2,-2,0,1774,44,160,55,-72,518,CRASH_L
13006,486,3500,1726,-2,0,0,1774,44,160,55,-72,518,CRASH_L
13042,488,3488,1726,2,-12,0,1762,43,160,55,-72,518,CRASH_L
13042,488,3488,1726,2,-12,0,1762,43,160,55,-72,518,RUN
13050,484,3487,1726,-4,-1,0,1761,43,160,55,-72,518,CRASH_L
13058,489,3481,1726,5,-6,0,1755,43,160,55,-72,518,CRASH_L
13066,489,3483,1726,0,2,0,1757,43,160,55,-72,518,CRASH_L
13074,489,3481,1721,0,-2,-5,1760,44,160,55,-72,518,CRASH_L
13083,465,3479,1721,-24,-2,0,1758,43,160,55,-72,518,CRASH_L
13093,464,3479,1725,-1,0,4,1754,43,160,55,-72,518,CRASH_L
13101,464,3478,1725,0,-1,0,1753,43,160,55,-72,518,CRASH_L
13110,486,3485,1726,22,7,1,1759,44,160,55,-72,518,CRASH_L
13118,490,3480,1725,4,-5,-1,1755,43,160,55,-72,518,CRASH_L
13126,490,3482,1721,0,2,-4,1761,44,160,55,-72,518,CRASH_L
13134,490,3482,1721,0,0,0,1761,44,160,55,-72,518,CRASH_L
13169,490,3482,1716,0,0,-5,1766,44,160,55,-72,518,CRASH_L
13169,490,3482,1716,0,0,-5,1766,44,160,55,-72,518,RUN
13178,468,3484,1728,-22,2,12,1756,43,160,55,-72,518,CRASH_L
13186,468,3484,1728,0,0,0,1756,43,160,55,-72,518,CRASH_L
13196,489,3485,1728,21,1,0,1757,43,160,55,-72,518,CRASH_L
13204,492,3490,1731,3,5,3,1759,44,160,55,-72,518,CRASH_L
13213,492,3490,1723,0,0,-8,1767,44,160,55,-72,518,CRASH_L
13221,487,3484,1728,-5,-6,5,1756,43,160,55,-72,518,CRASH_L
13229,473,3483,1728,-14,-1,0,1755,43,160,55,-72,518,CRASH_L
13237,472,3484,1733,-1,1,5,1751,43,160,55,-72,518,CRASH_L
13245,472,3483,1733,0,-1,0,1750,43,160,55,-72,518,CRASH_L
13253,472,3480,1722,0,-3,-11,1758,44,160,55,-72,518,CRASH_L
13261,487,3480,1722,15,0,0,1758,43,160,55,-72,518,CRASH_L
13297,487,3483,1722,0,3,0,1761,44,160,55,-72,518,CRASH_L
13303,487,3483,1722,0,3,0,1761,44,160,55,-72,518,RUN
13311,487,3483,1720,0,0,-2,1763,44,160,55,-72,518,CRASH_L
13319,488,3479,1720,1,-4,0,1759,43,160,55,-72,518,CRASH_L
13327,488,3479,1724,0,0,4,1755,43,160,55,-72,518,CRASH_L
13336,464,3481,1724,-24,2,0,1757,43,160,55,-72,518,CRASH_L
13344,464,3482,1724,0,1,0,1758,43,160,55,-72,518,CRASH_L
13352,489,3487,1721,25,5,-3,1766,44,160,55,-72,518,CRASH_L
13360,490,3487,1722,1,0,1,1765,44,160,55,-72,518,CRASH_L
13368,490,3483,1722,0,-4,0,1761,43,160,55,-72,518,CRASH_L
13376,487,3482,1722,-3,-1,0,1760,43,160,55,-72,518,CRASH_L
13386,466,3482,1724,-21,0,2,1758,43,160,55,-72,518,CRASH_L
13422,466,3508,1728,0,26,4,1780,45,160,55,-72,518,CRASH_L
13422,466,3508,1728,0,26,4,1780,45,160,55,-72,518,RUN
13430,486,3508,1728,20,0,0,1780,44,160,55,-72,518,CRASH_L
13439,488,3482,1726,2,-26,-2,1756,43,160,55,-72,518,CRASH_L
13447,488,3482,1726,0,0,0,1756,43,160,55,-72,518,CRASH_L
13455,495,3489,1727,7,7,1,1762,44,160,55,-72,518,CRASH_L
13463,495,3489,1727,0,0,0,1762,44,160,55,-72,518,CRASH_L
13471,489,3489,1730,-6,0,3,1759,43,160,55,-72,518,CRASH_L
13479,489,3499,1727,0,10,-3,1772,44,160,55,-72,518,CRASH_L
13489,491,3499,1727,2,0,0,1772,44,160,55,-72,518,CRASH_L
13498,491,3491,1724,0,-8,-3,1767,44,160,55,-72,518,CRASH_L
13506,483,3491,1723,-8,0,-1,1768,44,160,55,-72,518,CRASH_L
13514,465,3489,1723,-18,-2,0,1766,44,160,55,-72,518,CRASH_L
13550,461,3485,1727,-4,-4,4,1758,43,160,55,-72,518,CRASH_L
13550,461,3485,1727,-4,-4,4,1758,43,160,55,-72,518,RUN
13558,459,3484,1729,-2,-1,2,1755,43,160,55,-72,518,CRASH_L
13566,459,3483,1727,0,-1,-2,1756,43,160,55,-72,518,CRASH_L
13574,465,3483,1732,6,0,5,1751,43,160,55,-72,518,CRASH_L
13582,487,3480,1724,22,-3,-8,1756,44,160,55,-72,518,CRASH_L
13593,488,3489,1732,1,9,8,1757,43,160,55,-72,518,CRASH_L
13601,488,3486,1745,0,-3,13,1741,43,160,55,-72,518,CRASH_L
13609,488,3486,1745,0,0,0,1741,43,160,55,-72,518,CRASH_L
13617,493,3484,1745,5,-2,0,1739,43,160,55,-72,518,CRASH_L
13625,494,3481,1745,1,-3,0,1736,43,160,55,-72,518,CRASH_L
13633,493,3481,1745,-1,0,0,1736,43,160,55,-72,518,CRASH_L
13641,494,3501,1730,1,20,-15,1771,45,160,55,-72,518,CRASH_L
13677,488,3501,1728,-6,0,-2,1773,44,160,55,-72,518,CRASH_L
13677,488,3501,1728,-6,0,-2,1773,44,160,55,-72,518,RUN
13685,491,3488,1717,3,-13,-11,1771,44,160,55,-72,518,CRASH_L
13696,484,3480,1720,-7,-8,3,1760,43,160,55,-72,518,CRASH_L
13704,471,3480,1720,-13,0,0,1760,44,160,55,-72,518,CRASH_L
13712,471,3481,1722,0,1,2,1759,43,160,55,-72,518,CRASH_L
13720,485,3486,1727,14,5,5,1759,43,160,55,-72,518,CRASH_L
13728,485,3505,1727,0,19,0,1778,45,160,55,-72,518,CRASH_L
13736,466,3505,1724,-19,0,-3,1781,44,160,55,-72,518,CRASH_L
13744,466,3507,1724,0,2,0,1783,44,160,55,-72,518,CRASH_L
13752,471,3508,1732,5,1,8,1776,44,160,55,-72,518,CRASH_L
13760,471,3508,1732,0,0,0,1776,44,160,55,-72,518,CRASH_L
13768,463,3487,1727,-8,-21,-5,1760,43,160,55,-72,518,CRASH_L
13807,463,3487,1727,0,0,0,1760,44,160,55,-72,518,CRASH_L
13807,463,3487,1727,0,0,0,1760,44,160,55,-72,518,RUN
13815,473,3493,1736,10,6,9,1757,43,160,55,-72,518,CRASH_L
13823,473,3493,1736,0,0,0,1757,43,160,55,-72,518,CRASH_L
13831,469,3486,1725,-4,-7,-11,1761,44,160,55,-72,518,CRASH_L
13839,469,3486,1722,0,0,-3,1764,44,160,55,-72,518,CRASH_L
13847,492,3488,1725,23,2,3,1763,44,160,55,-72,518,CRASH_L
13855,492,3488,1728,0,0,3,1760,43,160,55,-72,518,CRASH_L
13863,486,3480,1728,-6,-8,0,1752,43,160,55,-72,518,CRASH_L
13871,484,3479,1720,-2,-1,-8,1759,44,160,55,-72,518,CRASH_L
13882,466,3479,1720,-18,0,0,1759,43,160,55,-72,518,CRASH_L
13890,466,3498,1724,0,19,4,1774,44,160,55,-72,518,CRASH_L
13898,488,3506,1724,22,8,0,1782,44,160,55,-72,518,CRASH_L
13934,488,3498,1724,0,-8,0,1774,44,160,55,-72,518,CRASH_L
13934,488,3498,1724,0,-8,0,1774,44,160,55,-72,518,RUN
13942,489,3501,1724,1,3,0,1777,44,160,55,-72,518,CRASH_L
13950,489,3478,1726,0,-23,2,1752,43,160,55,-72,518,CRASH_L
13958,489,3480,1726,0,2,0,1754,43,160,55,-72,518,CRASH_L
13966,489,3480,1726,0,0,0,1754,43,160,55,-72,518,CRASH_L
13974,486,3507,1721,-3,27,-5,1786,46,160,55,-72,518,CRASH_L
13989,486,3509,1728,0,2,7,1781,44,160,55,-72,518,CRASH_L
13997,493,3514,1736,7,5,8,1778,44,160,55,-72,518,CRASH_L
14005,493,3514,1736,0,0,0,1778,44,160,55,-72,518,CRASH_L
14013,464,3503,1730,-29,-11,-6,1773,44,160,55,-72,518,CRASH_L
14022,464,3496,1730,0,-7,0,1766,43,160,55,-72,518,CRASH_L
14030,492,3490,1730,28,-6,0,1760,43,160,55,-72,518,CRASH_L
14065,492,3490,1721,0,0,-9,1769,44,160,55,-72,518,CRASH_L
14065,492,3490,1721,0,0,-9,1769,44,160,55,-72,518,RUN
14073,473,3489,1717,-19,-1,-4,1772,44,160,55,-72,518,CRASH_L
14081,473,3481,1721,0,-8,4,1760,43,160,55,-72,518,CRASH_L
14092,486,3489,1724,13,8,3,1765,44,160,55,-72,518,CRASH_L
14100,486,3498,1726,0,9,2,1772,44,160,55,-72,518,CRASH_L
14108,472,3507,1729,-14,9,3,1778,44,160,55,-72,518,CRASH_L
14116,472,3503,1726,0,-4,-3,1777,44,160,55,-72,518,CRASH_L
14124,488,3507,1720,16,4,-6,1787,44,160,55,-72,518,CRASH_L
14132,489,3509,1720,1,2,0,1789,44,160,55,-72,518,CRASH_L
14140,493,3509,1727,4,0,7,1782,44,160,55,-72,518,CRASH_L
14149,489,3497,1727,-4,-12,0,1770,43,160,55,-72,518,CRASH_L
14157,482,3493,1727,-7,-4,0,1766,44,160,55,-72,518,CRASH_L
14192,465,3480,1719,-17,-13,-8,1761,43,160,55,-72,518,CRASH_L
14195,465,3480,1719,-17,-13,-8,1761,43,160,55,-72,518,RUN
14203,461,3486,1727,-4,6,8,1759,43,160,55,-72,518,CRASH_L
14211,461,3480,1723,0,-6,-4,1757,43,160,55,-72,518,CRASH_L
14219,463,3486,1735,2,6,12,1751,43,160,55,-72,518,CRASH_L
14227,465,3490,1746,2,4,11,1744,43,160,55,-72,518,CRASH_L
14235,485,3505,1746,20,15,0,1759,44,160,55,-72,518,CRASH_L
14243,490,3502,1746,5,-3,0,1756,43,160,55,-72,518,CRASH_L
14251,490,3502,1746,0,0,0,1756,43,160,55,-72,518,CRASH_L
14260,490,3497,1736,0,-5,-10,1761,44,160,55,-72,518,CRASH_L
14268,489,3484,1724,-1,-13,-12,1760,43,160,55,-72,518,CRASH_L
14278,487,3483,1724,-2,-1,0,1759,43,160,55,-72,518,CRASH_L
14286,487,3482,1725,0,-1,1,1757,43,160,55,-72,518,CRASH_L
14322,487,3482,1725,0,0,0,1757,43,160,55,-72,518,CRASH_L
14322,487,3482,1725,0,0,0,1757,43,160,55,-72,518,RUN
14330,484,3482,1746,-3,0,21,1736,42,160,55,-72,518,CRASH_L
14338,489,3481,1746,5,-1,0,1735,43,160,55,-72,518,CRASH_L
14346,485,3481,1744,-4,0,-2,1737,43,160,55,-72,518,CRASH_L
14354,485,3487,1744,0,6,0,1743,43,160,55,-72,518,CRASH_L
14362,474,3487,1728,-11,0,-16,1759,44,160,55,-72,518,CRASH_L
14371,474,3479,1724,0,-8,-4,1755,43,160,55,-72,518,CRASH_L
14404,466,3478,1724,-8,-1,0,1754,43,160,55,-72,518,CRASH_L
14412,466,3478,1722,0,0,-2,1756,43,160,55,-72,518,CRASH_L
14448,466,3479,1729,0,1,7,1750,43,160,55,-72,518,CRASH_L
14448,466,3479,1729,0,1,7,1750,43,160,55,-72,518,RUN
14456,468,3480,1724,2,1,-5,1756,44,160,55,-72,518,CRASH_L
14464,468,3481,1724,0,1,0,1757,43,160,55,-72,518,CRASH_L
14472,468,3481,1724,0,0,0,1757,43,160,55,-72,518,CRASH_L
14480,472,3491,1735,4,10,11,1756,43,160,55,-72,518,CRASH_L
14489,491,3491,1735,19,0,0,1756,43,160,55,-72,518,CRASH_L
14497,491,3481,1724,0,-10,-11,1757,43,160,55,-72,518,CRASH_L
14508,464,3481,1724,-27,0,0,1757,43,160,55,-72,518,CRASH_L
14516,464,3485,1726,0,4,2,1759,44,160,55,-72,518,CRASH_L
14524,467,3492,1726,3,7,0,1766,44,160,55,-72,518,CRASH_L
14532,467,3499,1726,0,7,0,1773,44,160,55,-72,518,CRASH_L
14540,465,3500,1722,-2,1,-4,1778,44,160,55,-72,518,CRASH_L
14576,465,3499,1723,0,-1,1,1776,44,160,55,-72,518,CRASH_L
14576,465,3499,1723,0,-1,1,1776,44,160,55,-72,518,RUN
14584,488,3478,1722,23,-21,-1,1756,43,160,55,-72,518,CRASH_L
14592,488,3478,1723,0,0,1,1755,43,160,55,-72,518,CRASH_L
14600,470,3486,1724,-18,8,1,1762,44,160,55,-72,518,CRASH_L
14611,470,3487,1729,0,1,5,1758,43,160,55,-72,518,CRASH_L
14619,495,3488,1726,25,1,-3,1762,44,160,55,-72,518,CRASH_L
14627,495,3488,1726,0,0,0,1762,44,160,55,-72,518,CRASH_L
14635,465,3488,1726,-30,0,0,1762,44,160,55,-72,518,CRASH_L
14643,465,3503,1724,0,15,-2,1779,44,160,55,-72,518,CRASH_L
14651,488,3507,1723,23,4,-1,1784,44,160,55,-72,518,CRASH_L
14659,488,3503,1723,0,-4,0,1780,44,160,55,-72,518,CRASH_L
14667,496,3508,1725,8,5,2,1783,44,160,55,-72,518,CRASH_L
14703,487,3497,1726,-9,-11,1,1771,43,160,55,-72,518,CRASH_L
14703,487,3497,1726,-9,-11,1,1771,43,160,55,-72,518,RUN
14718,486,3485,1737,-1,-12,11,1748,43,160,55,-72,518,CRASH_L
14726,486,3477,1755,0,-8,18,1722,42,160,55,-72,518,CRASH_L
14734,487,3485,1759,1,8,4,1726,43,160,55,-72,518,CRASH_L
14742,487,3482,1759,0,-3,0,1723,42,160,55,-72,518,CRASH_L
14750,464,3482,1745,-23,0,-14,1737,43,160,55,-72,518,CRASH_L
14758,464,3482,1744,0,0,-1,1738,43,160,55,-72,518,CRASH_L
14767,487,3485,1732,23,3,-12,1753,44,160,55,-72,518,CRASH_L
14775,488,3485,1728,1,0,-4,1757,44,160,55,-72,518,CRASH_L
14783,488,3484,1724,0,-1,-4,1760,44,160,55,-72,518,CRASH_L
14791,493,3480,1724,5,-4,0,1756,43,160,55,-72,518,CRASH_L
14829,493,3479,1728,0,-1,4,1751,43,160,55,-72,518,CRASH_L
14829,493,3479,1728,0,-1,4,1751,43,160,55,-72,518,RUN
14837,486,3479,1728,-7,0,0,1751,43,160,55,-72,518,CRASH_L
14845,466,3479,1728,-20,0,0,1751,43,160,55,-72,518,CRASH_L
14853,466,3489,1729,0,10,1,1760,44,160,55,-72,519,CRASH_L
14861,488,3489,1729,22,0,0,1760,44,160,55,-72,520,CRASH_L
14869,488,3480,1722,0,-9,-7,1758,43,160,55,-72,520,CRASH_L
14877,466,3480,1722,-22,0,0,1758,43,160,55,-72,520,CRASH_L
14886,466,3480,1722,0,0,0,1758,43,160,55,-72,520,CRASH_L
14894,466,3485,1752,0,5,30,1733,41,160,55,-72,520,CRASH_L
14904,462,3485,1752,-4,0,0,1733,43,160,55,-72,520,CRASH_L
14912,462,3483,1749,0,-2,-3,1734,43,160,55,-72,520,CRASH_L
14921,464,3480,1748,2,-3,-1,1732,43,160,55,-72,520,CRASH_L
14956,465,3480,1747,1,0,-1,1733,43,160,55,-72,523,CRASH_L
14956,465,3480,1747,1,0,-1,1733,43,160,55,-72,523,RUN
14964,465,3480,1724,0,0,-23,1756,44,160,55,-72,524,CRASH_L
14972,465,3480,1724,0,0,0,1756,43,160,55,-71,525,CRASH_L
14980,465,3505,1746,0,25,22,1759,44,160,55,-71,526,CRASH_L
14989,465,3505,1750,0,0,4,1755,43,160,55,-70,528,CRASH_L
14997,463,3501,1747,-2,-4,-3,1754,43,160,55,-69,532,CRASH_L
15007,416,3501,1748,-47,0,1,1753,43,160,55,-66,536,CRASH_L
15015,413,3501,1748,-3,0,0,1753,43,160,55,-64,539,CRASH_L
15023,370,3489,1751,-43,-12,3,1738,43,160,55,-62,542,CRASH_L
15031,368,3481,1751,-2,-8,0,1730,43,160,55,-58,546,CRASH_L
15039,322,3480,1748,-46,-1,-3,1732,43,160,55,-54,551,CRASH_L
15048,316,3480,1748,-6,0,0,1732,43,160,55,-49,556,CRASH_L
15083,296,3480,1748,-20,0,0,1732,43,160,55,-15,580,CRASH_L
15083,296,3480,1748,-20,0,0,1732,43,160,55,-15,580,RUN
15091,295,3482,1823,-1,2,75,1659,37,160,55,-4,586,CRASH_L
15099,288,3482,1887,-7,0,64,1595,36,160,55,8,592,CRASH_L
15110,288,3463,1890,0,-19,3,1573,38,160,55,25,600,CRASH_L
15118,269,3463,1887,-19,0,-3,1576,39,160,55,38,606,CRASH_L
15126,269,3462,1887,0,-1,0,1575,39,160,55,52,612,CRASH_L
15134,271,3460,1887,2,-2,0,1573,39,160,55,66,618,CRASH_L
15210,293,3324,2030,22,-9,46,1294,29,170,141,178,658,RUN
15343,663,2471,2202,4,-141,101,269,-2,168,170,386,814,RUN
15475,771,2058,2493,8,-8,6,-435,-11,159,170,620,1051,RUN
15564,906,1849,2939,16,-44,156,-1090,-36,108,152,765,1215,CRASH_R
15608,934,1835,2939,25,-7,0,-1104,-27,103,165,824,1295,RUN
15616,934,1830,3104,0,-5,165,-1274,-40,103,165,834,1309,CRASH_R
15642,933,1825,3280,0,0,176,-1455,-45,99,165,866,1357,CRASH_R
15691,741,1825,3431,-92,3,149,-1606,-48,94,166,918,1440,CRASH_R
15699,736,1822,3431,-5,-3,0,-1609,-40,55,160,924,1450,CRASH_R
15735,560,1824,3436,-176,2,5,-1612,-40,55,160,946,1506,CRASH_R
15735,560,1824,3436,-176,2,5,-1612,-40,55,160,946,1506,RUN
15743,391,1823,3551,-169,-1,115,-1728,-49,55,160,952,1519,CRASH_R
15751,391,1823,3551,0,0,0,-1728,-43,55,160,958,1532,CRASH_R
15759,415,1823,3551,24,0,0,-1728,-43,55,160,964,1544,CRASH_R
15767,415,1830,3666,0,7,115,-1836,-51,55,160,969,1556,CRASH_R
15775,344,1842,3666,-71,12,0,-1824,-45,55,160,974,1569,CRASH_R
15786,344,1847,3659,0,5,-7,-1812,-44,55,160,980,1587,CRASH_R
15794,364,1844,3658,20,-3,-1,-1814,-45,55,160,985,1600,CRASH_R
15802,367,1847,3658,3,3,0,-1811,-45,55,160,990,1612,CRASH_R
15810,368,1894,3727,1,47,69,-1833,-47,55,160,995,1626,CRASH_R
15818,367,1894,3727,-1,0,0,-1833,-45,55,160,1000,1639,CRASH_R
15826,374,1894,3719,7,0,-8,-1825,-45,55,160,1004,1652,CRASH_R
15862,390,1894,3719,16,0,0,-1825,-45,55,160,1024,1709,CRASH_R
15862,390,1894,3719,16,0,0,-1825,-45,55,160,1024,1709,RUN
15870,439,1959,3700,49,65,-19,-1741,-39,55,160,1028,1722,CRASH_R
15878,441,1959,3699,2,0,-1,-1740,-43,55,160,1032,1735,CRASH_R
15892,441,1959,3689,0,0,-10,-1730,-42,55,160,1040,1758,CRASH_R
15901,442,2010,3600,1,51,-89,-1590,-34,55,160,1045,1772,CRASH_R
15909,442,2010,3598,0,0,-2,-1588,-39,55,160,1050,1784,CRASH_R
15917,439,2008,3598,-3,-2,0,-1590,-39,55,160,1054,1797,CRASH_R
15925,439,2008,3598,0,0,0,-1590,-39,55,160,1058,1810,CRASH_R
15933,438,2009,3597,-1,1,-1,-1588,-39,55,160,1062,1823,CRASH_R
15941,440,2082,3561,2,73,-36,-1479,-31,55,160,1066,1836,CRASH_R
15949,440,2082,3557,0,0,-4,-1475,-36,55,160,1070,1849,CRASH_R
15957,440,2083,3550,0,1,-7,-1467,-36,55,160,1074,1862,CRASH_R
15993,465,2083,3549,25,0,-1,-1466,-36,55,160,1092,1917,CRASH_R
15996,465,2083,3549,25,0,-1,-1466,-36,55,160,1093,1922,RUN
16004,473,2147,3532,8,64,-17,-1385,-30,55,160,1097,1934,CRASH_R
16012,486,2169,3527,13,22,-5,-1358,-33,55,160,1100,1947,CRASH_R
16020,486,2200,3496,0,31,-31,-1296,-29,55,160,1104,1959,CRASH_R
16028,464,2200,3493,-22,0,-3,-1293,-32,55,160,1108,1971,CRASH_R
16036,464,2199,3490,0,-1,-3,-1291,-32,55,160,1112,1983,CRASH_R
16044,487,2197,3490,23,-2,0,-1293,-32,55,160,1116,1996,CRASH_R
16052,489,2199,3485,2,2,-5,-1286,-31,55,160,1120,2008,CRASH_R
16061,487,2238,3429,-2,39,-56,-1191,-25,55,160,1123,2020,CRASH_R
16069,488,2244,3428,1,6,-1,-1184,-29,55,160,1127,2032,CRASH_R
16079,486,2244,3419,-2,0,-9,-1175,-29,55,160,1132,2048,CRASH_R
16087,488,2245,3419,2,1,0,-1174,-29,55,160,1136,2060,CRASH_R
16123,488,2247,3418,0,2,-1,-1171,-29,55,160,1153,2112,CRASH_R
16123,488,2247,3418,0,2,-1,-1171,-29,55,160,1153,2112,RUN
16256,538,2447,3047,0,10,-80,-600,-12,150,170,1290,2317,RUN
16388,590,2530,2802,0,0,-5,-272,-6,164,170,1496,2559,RUN
16521,686,2667,233,23,7,0,2434,60,170,70,1734,2769,RUN
16653,741,2639,486,6,0,7,2153,53,170,77,1959,2893,RUN
16785,865,2480,1163,4,0,2,1317,32,162,98,2171,3009,RUN
16918,987,2291,1166,0,-1,-48,1125,29,159,101,2380,3140,RUN
17045,1129,2100,1160,4,-4,3,940,23,153,107,2586,3278,RUN
17177,1353,1872,1161,41,-41,0,711,16,142,110,2796,3436,RUN
17310,1604,1530,1135,33,-2,1,395,9,116,98,2981,3582,RUN
17442,1898,2107,1106,1,0,-4,1001,25,110,60,3121,3689,RUN
17575,2107,2028,1111,2,0,0,917,22,97,55,3228,3750,RUN
17707,2296,2318,1190,18,2,5,1128,28,93,55,3310,3795,RUN
17840,2411,2664,1209,23,5,3,1455,36,95,55,3382,3834,RUN
17896,2503,2853,1255,6,4,36,0,0,0,0,3412,3850,FRONT
17956,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
18437,2497,2849,1260,2497,2849,1260,0,0,0,0,484,-464,FRONT
18497,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
18969,1618,2508,1591,1618,2508,1591,917,60,166,55,494,-463,RUN
19072,1422,745,1586,23,-10,0,-841,-21,100,142,558,-428,RUN
19173,1759,740,1581,94,-5,0,-841,-21,75,117,636,-332,RUN
19205,1969,800,1572,114,7,9,0,0,0,0,662,-298,FRONT
19265,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L
19792,1969,808,1572,1969,808,1572,0,0,0,0,-464,487,FRONT
19852,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L
20338,1734,2069,1572,1734,2069,1572,497,39,136,58,-464,490,RUN
20438,1689,2219,1452,-1,0,3,767,19,120,82,-425,510,RUN
20538,1761,2407,1450,0,3,3,957,23,118,72,-361,554,RUN
20639,1837,2620,1462,8,82,13,1158,32,122,58,-280,604,RUN
20735,1877,2938,1500,0,95,2,1438,41,120,55,-195,646,CRASH_L
20771,1874,2941,1509,-3,3,9,1432,35,122,55,-158,661,RUN
20783,1873,3068,1512,-1,127,3,1556,45,122,55,-146,666,CRASH_L
20823,1835,3183,1555,-19,109,8,1628,46,126,55,-102,683,CRASH_L
20864,1808,3286,1584,0,106,-1,1702,48,131,55,-56,699,CRASH_L
20899,1784,3293,1584,-24,7,0,1709,42,136,55,-12,714,RUN
20907,1733,3437,1602,-51,144,18,1835,53,136,55,-1,717,CRASH_L
20916,1732,3442,1606,-1,5,4,1836,45,160,55,9,720,CRASH_L
20924,1694,3442,1618,-38,0,12,1824,45,160,55,20,724,CRASH_L
20932,1654,3442,1682,-40,0,64,1760,40,160,55,30,727,CRASH_L
20940,1639,3447,1682,-15,5,0,1765,44,160,55,42,730,CRASH_L
20948,1626,3502,1682,-13,55,0,1820,48,160,55,53,734,CRASH_L
20962,1618,3505,1675,-8,3,-7,1830,46,160,55,72,740,CRASH_L
20970,1552,3504,1686,-66,-1,11,1818,45,160,55,84,743,CRASH_L
20978,1547,3505,1723,-5,1,37,1782,42,160,55,96,746,CRASH_L
20987,1496,3609,1723,-51,104,0,1886,52,160,55,108,750,CRASH_L
20995,1494,3617,1723,-2,8,0,1894,47,160,55,118,753,CRASH_L
21030,1432,3619,1738,-62,2,15,1881,46,160,55,172,769,CRASH_L
21030,1432,3619,1738,-62,2,15,1881,46,160,55,172,769,RUN
21038,1336,3715,1770,-96,96,32,1945,52,160,55,184,773,CRASH_L
21046,1261,3715,1771,-75,0,1,1944,48,160,55,196,776,CRASH_L
21055,1250,3714,1793,-11,-1,22,1921,47,160,55,208,780,CRASH_L
21065,1212,3714,1839,-38,0,46,1875,44,160,55,223,784,CRASH_L
21073,1211,3736,1839,-1,22,0,1897,48,160,55,235,788,CRASH_L
21081,1180,3736,1839,-31,0,0,1897,47,160,55,246,792,CRASH_L
21089,1162,3736,1840,-18,0,1,1896,47,160,55,259,795,CRASH_L
21098,1056,3737,1890,-106,1,50,1847,43,160,55,271,798,CRASH_L
